ann_return_net,ann_vol_net,sharpe_net,max_drawdown,entries,short_entries,ann_turnover,tx_cost_bps,sharpe_gross,ann_return_gross,ann_cost,long_contribution_ann,short_contribution_ann,sar_initial_mult,sar_af_start,sar_af_step,sar_af_max,sar_grace_period,passes_basic_filter,baseline_sharpe_net,baseline_max_drawdown,baseline_entries
0.04143016302371995,0.10917943380465864,0.3794685645452774,-0.2369207804713961,999,364,11.731285389170578,2.0,0.4009417917700557,0.04377642010155406,0.002346257077834116,0.03725162995790995,0.006524790143644119,3.5,0.03,0.03,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.042851585927819257,0.11317868230410141,0.37861887994667337,-0.22030199401975448,1023,370,12.037085536678152,2.0,0.39984871167147923,0.04525900303515488,0.00240741710733563,0.03397334530237839,0.0112856577327765,2.5,0.01,0.02,0.1,5,True,0.2766457097912571,-0.26117110225340257,982
0.045472607823921166,0.12015388376469027,0.3784530836554136,-0.2549132236913897,949,360,11.136220896008805,2.0,0.3969755460878856,0.04769985200312291,0.0022272441792017613,0.03271334027932182,0.014986511723801096,3.5,0.01,0.02,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.04392563392385402,0.11611214054256208,0.3783035410302563,-0.2320315452320546,961,360,11.29571379890876,2.0,0.39773254278682074,0.04618477668363576,0.0022591427597817523,0.03326471429416088,0.012920062389474891,4.0,0.02,0.03,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.04533396532781859,0.11995270025613244,0.3779320117931313,-0.25939834164911335,949,360,11.136220896008805,2.0,0.3964865472108249,0.04756120950702035,0.0022272441792017613,0.03253734494744913,0.015023864559571234,3.5,0.01,0.02,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.043768971069257305,0.11608734418072776,0.3770348213076237,-0.24523470658370994,961,360,11.29134136254585,2.0,0.39645772443504157,0.04602723934176649,0.0022582682725091697,0.03190611427540156,0.01412112506636492,3.5,0.01,0.03,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.044906506751688856,0.11922870502966533,0.3766417385856506,-0.25840769572644706,959,360,11.269304561403997,2.0,0.395525619979105,0.047160367663969645,0.0022538609122808,0.02964672821850546,0.017513639445464187,4.0,0.02,0.02,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.0424936850390429,0.11300955790815151,0.376018505209795,-0.242743161306487,1004,368,11.806772999749953,2.0,0.3968830525744403,0.04485503963899288,0.002361354599949991,0.03707953109398108,0.0077755085450118035,3.0,0.02,0.02,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.04107993034818925,0.10932943539229797,0.37574446626185765,-0.23913639411458798,999,364,11.731285389170578,2.0,0.39718835972696137,0.043426187426023354,0.002346257077834116,0.03748880117531327,0.0059373862507100935,3.5,0.03,0.03,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.042465817518741324,0.11333374347864968,0.3746970338691868,-0.2289328757023792,986,367,11.58993494743506,2.0,0.39511811862682766,0.04478380450822834,0.002317986989487012,0.03456205108133924,0.010221753426889099,3.0,0.01,0.03,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.04266279957733558,0.1139211636800717,0.3744940641332179,-0.22998414646657706,986,367,11.58993494743506,2.0,0.3948094332789868,0.0449807865668226,0.002317986989487012,0.03484013849443232,0.010140648072390276,3.0,0.01,0.03,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.04018247197197778,0.10742025486917589,0.3740679262110752,-0.20993561091535895,1045,370,12.300714811598713,2.0,0.3969304525693415,0.042642614934297524,0.0024601429623197432,0.03493625758997563,0.007706357344321896,2.5,0.02,0.03,0.1,5,True,0.2766457097912571,-0.26117110225340257,982
0.04467845630392365,0.11946861634077892,0.3739765109230054,-0.2562574931862285,959,360,11.269304561403997,2.0,0.39282191038806974,0.046932317216204444,0.0022538609122808,0.029630979548643518,0.017301337667560934,4.0,0.02,0.02,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.04315448530834924,0.11574020589021525,0.3728564760743833,-0.23407022398422184,961,360,11.29571379890876,2.0,0.39234846189144706,0.045413628068131005,0.0022591427597817523,0.03289158492857644,0.012522043139554547,4.0,0.02,0.03,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.0404592425121397,0.10854183861692827,0.3727525074909653,-0.2135038359935305,1043,370,12.279614093945773,2.0,0.39533583118491644,0.04291516533092885,0.0024559228187891547,0.0354741555573643,0.007441009773564549,2.5,0.02,0.02,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.0421241240689513,0.11302606806553242,0.37269388195055825,-0.24118874809254964,1004,368,11.806772999749953,2.0,0.3935552512628169,0.04448547866890128,0.002361354599949991,0.036839604253938715,0.007645874414962574,3.0,0.02,0.02,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.043433415865425935,0.11654295387597023,0.3726816115511329,-0.24773444494676766,961,360,11.29134136254585,2.0,0.39202746231595165,0.0456916841379351,0.0022582682725091697,0.03225328174276782,0.013438402395167283,3.5,0.01,0.03,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
