ann_return_net,ann_vol_net,sharpe_net,max_drawdown,entries,short_entries,ann_turnover,tx_cost_bps,sharpe_gross,ann_return_gross,ann_cost,long_contribution_ann,short_contribution_ann,sl_mult,passes_basic_filter,baseline_sharpe_net,baseline_max_drawdown,baseline_entries,baseline_ann_turnover,baseline_ann_cost
0.04676900959528634,0.1092218910919663,0.42820179295289995,-0.20583227667094794,1028,370,12.099555622689588,2.0,0.45031390659045034,0.04918892071982426,0.0024199111245379185,0.03700453433347612,0.01218438638634814,3.0,True,0.42820179295289995,-0.20583227667094794,1028,12.099555622689588,0.0024199111245379185
0.04444189195008342,0.10397805025020661,0.427416092561277,-0.19505042043905207,1028,370,11.636779103278931,2.0,0.44975424643490597,0.046769247770739195,0.002327355820655786,0.03611084460891109,0.010658403161828095,3.5,True,0.42820179295289995,-0.20583227667094794,1028,12.099555622689588,0.0024199111245379185
0.041405436153572665,0.09831942931211961,0.4211317787670347,-0.19587829429609105,1028,370,11.141967860205144,2.0,0.4437532492680905,0.0436338297256137,0.002228393572041029,0.03454532907743269,0.009088500648180993,4.0,True,0.42820179295289995,-0.20583227667094794,1028,12.099555622689588,0.0024199111245379185
0.03884433411864009,0.09283601490464531,0.41841880178224244,-0.19306080254378333,1028,370,10.645315874675765,2.0,0.4413110255188964,0.04097339729357524,0.0021290631749351532,0.03343051883864571,0.007542878454929526,4.5,True,0.42820179295289995,-0.20583227667094794,1028,12.099555622689588,0.0024199111245379185
0.04782330761011328,0.11439446526135671,0.4180561314819865,-0.2380810202738366,1028,370,12.558841076479101,2.0,0.4399730412902439,0.050335075825409095,0.0025117682152958204,0.038080312364686286,0.012254763460722828,2.5,True,0.42820179295289995,-0.20583227667094794,1028,12.099555622689588,0.0024199111245379185
0.0360429758839522,0.08757893917115421,0.41154844104144667,-0.18990557893647386,1028,370,10.156466258358144,2.0,0.43470314858149334,0.03807426913562382,0.0020312932516716284,0.03211856953019234,0.0059556996054314715,5.0,True,0.42820179295289995,-0.20583227667094794,1028,12.099555622689588,0.0024199111245379185
0.045395434912400806,0.11989126114272938,0.3786383968249194,-0.28165860635366,1028,370,13.018326644873882,2.0,0.40032076985242837,0.04799910024137556,0.002603665328974777,0.03888998219431827,0.00910911804705729,2.0,False,0.42820179295289995,-0.20583227667094794,1028,12.099555622689588,0.0024199111245379185
0.04291199321249425,0.12571657039785836,0.3413391971853002,-0.33277928044272664,1028,370,13.45333971026198,2.0,0.36271275525852587,0.045602661154546614,0.0026906679420523965,0.039584310256285796,0.006018350898260814,1.5,False,0.42820179295289995,-0.20583227667094794,1028,12.099555622689588,0.0024199111245379185
