Date,SPX INDEX,NKY INDEX,UKX INDEX,SX5E INDEX,AS51 INDEX,MEXBOL INDEX,IBOV INDEX,KOSPI INDEX,HSI INDEX
2005-10-05,1196.39,13689.89,5427.8,3418.84,4543.507,15720.35,30163.52,1227.4,15161.03
2005-10-06,1191.49,13359.51,5372.4,3384.15,4447.305,15247.6,29227.4,1202.49,14839.3
2005-10-07,1195.9,13227.74,5362.3,3374.1,4440.6,15447.59,29972.99,1201.01,14847.79
2005-10-10,1187.33,13227.74,5374.5,3381.17,4469.061,15466.41,30277.22,1227.18,14898.77
2005-10-11,1184.87,13556.71,5380.7,3387.46,4428.841,15445.37,30614.23,1244.27,14898.77
2005-10-12,1177.68,13463.74,5342.2,3359.85,4468.215,15103.16,30614.23,1217.06,14575.02
2005-10-13,1176.84,13449.24,5265.2,3331.42,4431.008,14924.73,29880.04,1193.44,14621.83
2005-10-14,1186.57,13420.54,5275.0,3349.58,4406.113,14892.88,29770.22,1190.17,14485.88
2005-10-17,1190.1,13400.29,5286.5,3356.77,4425.272,15282.73,30241.61,1176.36,14541.35
2005-10-18,1178.14,13352.24,5263.9,3334.79,4459.274,15084.84,29067.91,1186.22,14597.4
2005-10-19,1195.76,13129.49,5167.8,3279.61,4377.17,15111.95,29297.11,1153.13,14372.76
2005-10-20,1177.8,13190.46,5164.1,3284.78,4380.053,14821.1,28344.08,1162.23,14408.94
2005-10-21,1179.59,13199.95,5142.1,3271.05,4364.322,14903.36,29175.79,1183.48,14487.85
2005-10-24,1199.38,13106.18,5207.6,3310.13,4357.239,15356.32,29834.99,1184.6,14402.35
2005-10-25,1196.54,13280.62,5182.1,3292.52,4390.829,15367.87,29498.03,1181.28,14424.88
2005-10-26,1191.38,13395.02,5227.8,3304.27,4443.38,15666.22,29729.97,1179.0,14458.14
2005-10-27,1178.9,13417.08,5182.8,3241.14,4433.015,15437.63,29132.52,1166.36,14381.06
2005-10-28,1198.41,13346.54,5213.4,3245.98,4383.007,15579.68,29318.18,1140.72,14215.83
2005-10-31,1207.01,13606.5,5317.3,3320.15,4459.666,15759.73,30193.51,1158.11,14386.37
2005-11-01,1202.76,13867.86,5344.3,3312.45,4474.668,15922.52,30899.71,1188.95,14572.26
2005-11-02,1214.76,13894.78,5358.6,3320.62,4456.348,15896.48,30899.71,1208.38,14597.48
2005-11-03,1219.94,13894.78,5431.9,3361.64,4513.664,15798.04,31099.97,1217.97,14601.59
2005-11-04,1220.14,14075.96,5423.6,3355.28,4519.531,15900.53,30887.5,1221.98,14585.79
2005-11-07,1222.81,14061.6,5460.8,3362.83,4512.455,15944.15,30952.24,1218.47,14365.79
2005-11-08,1218.59,14036.73,5460.9,3361.75,4554.464,15930.71,30970.6,1226.71,14403.2
2005-11-09,1220.65,14072.2,5439.8,3355.77,4526.143,15981.18,30666.07,1227.59,14597.55
2005-11-10,1230.96,14080.88,5423.5,3361.05,4543.743,16153.08,30724.6,1234.43,14633.33
2005-11-11,1234.71,14155.06,5465.1,3406.23,4574.261,16137.07,30510.89,1256.12,14740.6
2005-11-14,1233.76,14116.04,5470.0,3412.19,4608.443,16293.53,30218.88,1257.63,14629.49
2005-11-15,1229.01,14091.77,5439.6,3413.96,4603.151,16193.58,30218.88,1253.86,14627.41
2005-11-16,1231.21,14170.87,5430.0,3391.59,4621.106,16310.68,30482.12,1267.16,14650.54
2005-11-17,1242.8,14411.79,5460.0,3404.12,4629.133,16455.39,31087.0,1269.35,14787.98
2005-11-18,1248.27,14623.12,5498.9,3427.18,4671.102,16545.44,31102.37,1272.25,14883.32
2005-11-21,1254.85,14680.43,5497.9,3450.01,4654.181,16767.07,31110.07,1268.8,14885.57
2005-11-22,1261.23,14708.32,5517.2,3450.51,4622.945,16866.84,31489.01,1244.5,14885.65
2005-11-23,1265.61,14708.32,5531.7,3471.43,4616.619,16713.91,31942.56,1282.02,15062.35
2005-11-24,1265.61,14742.58,5511.0,3459.15,4652.329,16750.44,31944.73,1291.71,15084.39
2005-11-25,1268.25,14784.29,5523.8,3466.08,4648.768,16879.37,31919.66,1293.22,15081.47
2005-11-28,1257.46,14986.94,5477.4,3453.11,4665.315,16836.11,31357.55,1293.74,15100.0
2005-11-29,1257.48,14927.7,5491.0,3463.67,4639.048,16694.95,31651.55,1279.38,15028.76
2005-11-30,1249.48,14872.15,5423.2,3447.07,4634.806,16830.96,31916.76,1297.44,14937.14
2005-12-01,1264.67,15130.5,5486.1,3501.54,4580.123,17133.83,32617.18,1305.98,15068.03
2005-12-02,1265.08,15421.6,5528.1,3519.66,4623.479,17150.99,32832.45,1310.12,15200.38
2005-12-05,1262.09,15551.31,5510.4,3499.4,4624.592,17271.06,32701.17,1315.15,15158.82
2005-12-06,1263.7,15423.38,5538.8,3516.84,4616.034,17424.43,33223.42,1321.06,14990.61
2005-12-07,1257.37,15484.66,5528.8,3505.34,4623.852,17244.19,32756.79,1324.75,15134.95
2005-12-08,1255.84,15183.36,5531.1,3510.38,4577.998,17211.02,32480.04,1324.2,14879.16
2005-12-09,1259.37,15404.05,5517.4,3500.8,4580.082,17554.48,32921.76,1317.42,14910.51
2005-12-12,1260.43,15738.7,5501.5,3514.07,4611.87,17554.48,32970.6,1333.23,14984.4
2005-12-13,1267.43,15778.86,5507.2,3528.34,4587.127,17819.68,33419.65,1336.48,14942.62
2005-12-14,1272.74,15464.58,5521.1,3519.12,4617.9,18054.03,33629.47,1334.27,14976.26
2005-12-15,1270.94,15254.44,5495.3,3522.3,4627.861,17922.47,33193.27,1337.68,15059.02
2005-12-16,1267.32,15173.07,5531.6,3556.76,4644.03,17737.59,33291.82,1321.04,15029.81
2005-12-19,1259.92,15391.48,5539.8,3551.1,4655.424,17666.41,33005.27,1339.4,15182.89
2005-12-20,1259.62,15641.26,5547.9,3561.11,4672.254,17680.95,33066.53,1341.0,15169.17
2005-12-21,1262.8,15957.57,5587.4,3591.94,4718.176,17781.51,33517.05,1354.16,15221.42
2005-12-22,1268.12,15941.37,5597.0,3591.02,4707.789,17768.9,33512.86,1350.87,15182.53
2005-12-23,1268.66,15941.37,5595.4,3599.47,4727.739,17802.28,33331.26,1359.53,15183.58
2005-12-26,1268.66,16107.67,5595.4,3599.47,4727.739,17776.88,33297.52,1367.57,15183.58
2005-12-27,1256.54,15969.4,5595.4,3612.21,4727.739,17832.64,33370.73,1373.55,15183.58
2005-12-28,1258.17,16194.61,5622.8,3605.12,4755.603,17690.7,33138.48,1368.16,15101.54
2005-12-29,1254.42,16344.2,5638.3,3616.33,4772.5,17832.8,33455.94,1379.37,15045.59
2005-12-30,1248.29,16111.43,5618.8,3578.93,4763.367,17802.71,33455.94,1379.37,14876.43
2006-01-02,1248.29,16111.43,5618.8,3604.33,4763.367,17925.7,33507.27,1389.27,14876.43
2006-01-03,1268.8,16111.43,5681.5,3614.34,4775.994,18500.69,34540.58,1394.87,14944.77
2006-01-04,1273.46,16361.54,5714.6,3652.46,4820.275,18669.23,35002.37,1402.11,15200.06
2006-01-05,1273.48,16425.37,5691.2,3650.24,4813.657,18608.34,34936.11,1395.51,15271.13
2006-01-06,1285.45,16428.21,5731.8,3666.99,4791.061,18736.78,35475.02,1412.78,15344.44
2006-01-09,1290.15,16428.21,5731.5,3671.78,4831.519,18998.83,35337.33,1408.33,15547.43
2006-01-10,1289.69,16124.35,5688.8,3644.94,4816.71,18912.38,35049.42,1396.29,15569.91
2006-01-11,1294.18,16363.59,5731.5,3668.61,4838.129,19160.44,35952.24,1394.09,15650.88
2006-01-12,1286.06,16445.19,5735.1,3670.2,4836.907,18925.01,35779.3,1402.58,15719.37
2006-01-13,1287.61,16454.95,5711.0,3629.25,4836.742,18889.2,35897.12,1416.28,15787.97
2006-01-16,1287.61,16268.03,5740.2,3644.41,4836.361,18958.29,36533.68,1421.79,15777.72
2006-01-17,1282.93,15805.95,5699.0,3610.07,4866.11,18489.63,36119.37,1389.58,15576.2
2006-01-18,1277.93,15341.18,5663.7,3570.17,4786.88,18265.96,35805.19,1352.91,15481.21
2006-01-19,1285.04,15696.28,5693.2,3593.22,4840.928,18521.45,36858.19,1360.64,15670.42
2006-01-20,1261.48,15696.69,5672.4,3550.8,4854.441,18346.23,36694.65,1324.78,15662.08
2006-01-23,1263.83,15360.65,5660.9,3544.31,4812.072,18447.11,36631.75,1297.43,15464.77
2006-01-24,1266.86,15648.89,5633.8,3532.68,4824.793,18875.41,37399.67,1326.83,15530.57
2006-01-25,1264.68,15651.0,5704.4,3578.0,4861.352,18866.37,37399.67,1342.59,15520.39
2006-01-26,1273.83,15891.02,5722.6,3641.42,4861.352,19216.75,38014.36,1352.75,15520.07
2006-01-27,1283.72,16460.68,5786.8,3685.48,4919.284,18956.5,37822.22,1384.56,15753.14
2006-01-30,1285.2,16551.23,5779.8,3677.52,4943.421,18849.24,38242.04,1384.56,15753.14
2006-01-31,1280.09,16649.82,5760.3,3691.41,4929.559,18907.1,38382.8,1399.83,15753.14
2006-02-01,1282.46,16480.09,5801.6,3728.34,4956.735,19162.38,38484.84,1375.97,15742.3
2006-02-02,1270.84,16710.55,5747.3,3677.05,4905.081,19060.38,37304.19,1374.44,15691.69
2006-02-03,1264.03,16659.64,5759.3,3678.48,4883.778,18862.18,37261.73,1333.5,15429.73
2006-02-06,1265.02,16747.76,5772.4,3682.32,4915.591,18862.18,37321.2,1341.64,15548.06
2006-02-07,1254.78,16720.99,5746.8,3680.8,4905.363,18665.06,36561.7,1332.28,15517.01
2006-02-08,1265.65,16272.68,5725.1,3671.37,4831.446,18410.24,36499.41,1310.99,15373.44
2006-02-09,1263.78,16439.67,5808.7,3726.81,4877.603,18518.33,36882.31,1321.66,15413.43
2006-02-10,1266.99,16257.83,5764.1,3695.63,4871.464,18298.58,36975.27,1335.23,15425.95
2006-02-13,1262.86,15877.66,5793.5,3727.46,4817.091,17883.63,36113.95,1320.79,15312.09
2006-02-14,1275.53,16184.87,5792.3,3734.48,4864.164,18023.01,36626.88,1328.21,15420.32
2006-02-15,1280.0,15932.83,5791.5,3729.79,4835.01,18169.16,37239.3,1303.84,15423.26
2006-02-16,1289.38,16043.67,5828.9,3756.47,4820.594,18457.24,38256.39,1314.32,15450.88
2006-02-17,1287.24,15713.45,5846.2,3767.7,4799.949,18480.78,38421.83,1332.73,15475.69
2006-02-20,1287.24,15437.93,5863.0,3766.74,4835.51,18542.58,38539.18,1348.25,15598.67
2006-02-21,1283.03,15894.94,5857.7,3779.51,4879.108,18497.38,38165.97,1346.49,15627.24
2006-02-22,1292.67,15781.78,5872.4,3818.48,4886.748,18780.46,38246.4,1340.58,15635.72
2006-02-23,1287.79,16096.1,5836.0,3813.29,4913.243,19117.72,38405.48,1361.23,15812.53
2006-02-24,1289.43,16101.91,5860.5,3826.0,4893.419,19100.89,38610.39,1365.82,15856.05
2006-02-27,1294.12,16192.95,5875.9,3840.56,4924.095,18854.67,38610.39,1374.88,15949.89
2006-02-28,1280.66,16205.43,5791.5,3774.51,4921.347,18706.32,38610.39,1371.59,15918.48
2006-03-01,1291.24,15964.46,5844.1,3806.03,4850.614,19058.74,39177.87,1371.59,15818.09
2006-03-02,1289.14,15909.76,5833.0,3763.73,4903.836,19102.33,39125.84,1367.7,15882.45
2006-03-03,1287.23,15663.34,5858.7,3733.95,4898.541,19189.25,39239.75,1328.95,15802.0
2006-03-06,1278.26,15901.16,5897.8,3754.07,4903.87,18991.46,38353.98,1344.76,15811.83
2006-03-07,1275.88,15726.02,5857.4,3745.2,4879.667,18551.07,37422.58,1316.67,15602.36
2006-03-08,1278.47,15627.49,5812.9,3727.96,4872.962,18398.82,37289.08,1314.05,15493.09
2006-03-09,1272.23,16036.91,5855.9,3757.73,4894.402,18310.57,36312.27,1311.21,15510.13
2006-03-10,1281.58,16115.63,5907.9,3798.46,4888.119,18420.17,36890.69,1320.07,15445.05
2006-03-13,1284.13,16361.51,5952.8,3824.97,4951.279,18706.19,36792.98,1338.28,15542.07
2006-03-14,1297.48,16238.36,5950.6,3833.48,4932.177,18941.04,37541.49,1326.3,15519.76
2006-03-15,1303.02,16319.04,5965.1,3842.16,4946.292,18999.64,38243.99,1333.98,15720.36
2006-03-16,1305.33,16096.21,5993.2,3839.71,4977.937,19166.43,38156.64,1335.98,15729.04
2006-03-17,1307.25,16339.73,5999.4,3832.43,4971.707,19344.05,38049.17,1341.12,15801.66
2006-03-20,1305.08,16624.8,5991.7,3842.1,5000.39,19581.12,38203.53,1346.69,15929.95
2006-03-21,1297.23,16624.8,5991.3,3848.17,4991.277,19581.12,37398.01,1336.65,15922.75
2006-03-22,1305.04,16495.48,6007.5,3868.48,5013.383,19598.11,37850.59,1309.83,15642.81
2006-03-23,1301.67,16489.37,5990.1,3860.13,5035.263,19255.87,37473.85,1312.26,15771.17
2006-03-24,1302.95,16560.87,6036.3,3870.89,5040.089,19339.3,37577.05,1321.23,15716.46
2006-03-27,1301.61,16650.1,5972.2,3827.93,5088.12,19226.32,37641.06,1330.34,15815.87
2006-03-28,1293.22,16690.24,5935.7,3811.22,5085.758,18929.98,36682.21,1331.31,15856.58
2006-03-29,1302.89,16938.41,5959.2,3826.3,5090.478,19132.34,37491.57,1332.72,15745.11
2006-03-30,1300.25,17045.34,6015.2,3874.61,5114.977,19214.0,37776.76,1338.14,15880.69
2006-03-31,1294.83,17059.66,5964.6,3853.74,5129.708,19272.63,37951.97,1359.6,15805.04
2006-04-03,1297.81,17333.31,6024.3,3878.64,5180.522,19634.21,38717.07,1379.75,16063.75
2006-04-04,1305.94,17292.91,6004.7,3850.11,5162.539,19764.08,38802.26,1385.64,16100.09
2006-04-05,1311.56,17243.98,6044.1,3863.92,5207.046,19930.63,39053.2,1388.77,16100.09
2006-04-06,1309.04,17489.33,6045.7,3861.29,5238.906,19869.71,39285.04,1397.0,16411.13
2006-04-07,1295.5,17563.37,6026.1,3823.11,5232.87,19472.36,38926.49,1402.36,16471.78
2006-04-10,1296.61,17456.58,6067.0,3843.52,5192.279,19548.35,38474.73,1398.29,16521.59
2006-04-11,1286.58,17418.13,6016.5,3788.81,5233.491,19465.15,37901.19,1386.08,16475.81
2006-04-12,1288.13,17162.55,6000.8,3776.94,5183.694,19322.62,38427.41,1383.59,16310.76
2006-04-13,1289.12,17199.15,6029.4,3779.94,5175.705,19322.62,38082.13,1405.72,16429.45
2006-04-14,1289.12,17233.82,6029.4,3779.94,5175.705,19322.62,38082.13,1432.72,16429.45
2006-04-17,1285.33,17000.36,6029.4,3779.94,5175.705,19632.34,38462.48,1422.63,16429.45
2006-04-18,1307.65,17232.86,6044.1,3770.79,5248.606,19820.07,39572.47,1427.0,16637.53
2006-04-19,1309.93,17350.12,6089.8,3820.96,5283.878,19933.09,39937.74,1437.84,16830.44
2006-04-20,1311.46,17317.53,6081.4,3860.0,5276.865,19979.54,39774.59,1434.15,16944.34
2006-04-21,1311.28,17403.96,6132.7,3888.46,5250.12,20174.64,39774.59,1451.31,16912.15
2006-04-24,1308.11,16914.4,6098.7,3862.27,5269.809,20198.71,39751.3,1430.94,16705.67
2006-04-25,1301.74,16970.29,6086.6,3871.09,5269.809,20360.61,39738.07,1431.15,16577.77
2006-04-26,1305.41,17055.93,6104.3,3887.0,5327.21,20566.91,40410.06,1451.22,16672.66
2006-04-27,1309.72,17114.54,6060.0,3865.42,5300.169,20390.62,39751.44,1452.53,16742.85
2006-04-28,1310.61,16906.23,6023.1,3839.9,5258.803,20646.19,40363.42,1419.73,16661.3
2006-05-01,1305.19,16925.71,6023.1,3839.9,5310.366,20646.19,40363.42,1419.73,16661.3
2006-05-02,1313.21,17153.77,6082.1,3862.24,5273.076,21079.87,41016.58,1434.9,16868.04
2006-05-03,1307.85,17153.77,6010.0,3821.97,5273.516,21159.16,40919.76,1435.17,17026.98
2006-05-04,1312.25,17153.77,6036.9,3843.08,5189.15,21293.66,40975.78,1441.02,17013.93
2006-05-05,1325.76,17153.77,6091.7,3874.32,5255.391,21237.45,41417.27,1441.02,17013.93
2006-05-08,1324.66,17291.67,6067.1,3877.53,5323.96,21608.67,41515.49,1452.23,17301.79
2006-05-09,1325.14,17190.91,6105.6,3890.94,5325.774,21822.93,41979.29,1450.44,17133.99
2006-05-10,1322.85,16951.93,6083.4,3863.56,5352.167,21781.07,41751.5,1451.09,17080.59
2006-05-11,1305.92,16862.14,6042.0,3837.86,5364.502,21435.27,40847.07,1464.7,17140.78
2006-05-12,1291.24,16601.78,5912.1,3750.44,5329.476,21154.9,40211.97,1445.2,16901.85
2006-05-15,1294.5,16486.91,5841.3,3711.16,5234.096,20722.13,39271.45,1413.98,16494.84
2006-05-16,1292.08,16158.42,5846.2,3730.36,5217.403,20851.06,39416.44,1382.11,16393.11
2006-05-17,1270.32,16307.67,5675.5,3605.19,5217.528,20261.86,38290.68,1401.47,16615.55
2006-05-18,1261.81,16087.18,5671.6,3606.33,5119.275,20217.02,37807.15,1365.15,16266.52
2006-05-19,1267.03,16155.45,5657.4,3625.25,5100.873,20182.14,37732.86,1372.29,16313.36
2006-05-22,1262.07,15857.87,5532.7,3539.77,5030.777,19369.29,36496.92,1338.59,15805.52
2006-05-23,1256.58,15599.2,5678.7,3620.28,5013.818,19084.83,36110.0,1329.86,15864.56
2006-05-24,1258.57,15907.2,5587.1,3574.86,5037.724,18805.57,35791.96,1333.38,15822.64
2006-05-25,1272.88,15693.75,5677.7,3635.0,4976.773,19405.71,37568.66,1295.76,15696.89
2006-05-26,1280.16,15970.76,5791.0,3699.8,5053.748,19585.21,38629.71,1322.43,15895.1
2006-05-29,1280.16,15915.68,5791.0,3679.57,5109.473,19500.54,38145.15,1329.22,15963.77
2006-05-30,1259.84,15859.45,5652.0,3590.91,5105.405,18841.34,36412.51,1317.7,15857.89
2006-05-31,1270.09,15467.33,5723.8,3637.17,5001.671,18677.92,36530.04,1317.7,15857.89
2006-06-01,1285.71,15503.74,5749.7,3648.33,5060.576,19128.63,37748.3,1295.09,15645.27
2006-06-02,1288.22,15789.31,5764.6,3636.89,5077.234,19421.73,37942.18,1309.04,15912.71
2006-06-05,1265.29,15668.31,5762.1,3604.33,5120.022,18954.92,36739.86,1301.62,16016.23
2006-06-06,1263.85,15384.86,5669.8,3529.1,5036.118,18798.28,36557.8,1301.62,15973.11
2006-06-07,1256.15,15096.01,5706.3,3562.36,5025.55,18413.44,35264.0,1266.84,15816.55
2006-06-08,1257.93,14633.03,5562.9,3462.37,4907.211,18257.64,35437.78,1223.13,15450.11
2006-06-09,1252.3,14750.84,5655.2,3520.99,4966.002,17748.74,35074.63,1235.65,15628.69
2006-06-12,1236.4,14833.01,5620.9,3480.76,4966.002,16986.27,33554.52,1239.84,15621.44
2006-06-13,1223.69,14218.6,5519.6,3408.02,4838.917,16653.15,32847.61,1203.86,15234.42
2006-06-14,1230.04,14309.56,5506.8,3414.21,4850.823,16802.1,32941.46,1221.73,15247.92
2006-06-15,1256.16,14470.76,5619.3,3493.25,4869.663,17932.33,32941.46,1219.4,15435.08
2006-06-16,1251.54,14879.34,5597.4,3463.56,4968.951,18041.79,34398.92,1262.19,15842.65
2006-06-19,1240.14,14860.35,5626.1,3490.24,4901.244,17581.88,33897.35,1251.67,15768.86
2006-06-20,1240.12,14648.41,5658.2,3514.83,4861.402,17781.28,33632.14,1225.83,15608.97
2006-06-21,1252.21,14644.26,5665.0,3526.86,4918.944,18156.21,34546.64,1227.19,15659.36
2006-06-22,1245.6,15135.69,5684.1,3544.85,5010.826,18188.4,34316.77,1238.83,15826.7
2006-06-23,1244.5,15124.04,5692.1,3550.15,4964.916,18545.73,34661.22,1228.62,15808.81
2006-06-26,1250.56,15152.4,5681.2,3534.84,4965.032,18491.4,34631.24,1238.05,15804.81
2006-06-27,1239.2,15171.81,5652.3,3506.93,4999.209,18021.47,34375.73,1247.54,15774.7
2006-06-28,1246.0,14886.11,5678.6,3506.02,4946.778,18101.83,34834.65,1238.71,15742.66
2006-06-29,1272.87,15121.15,5791.5,3582.61,4997.228,18908.33,36486.67,1263.02,15865.22
2006-06-30,1270.2,15505.18,5833.4,3648.92,5073.883,19147.17,36630.66,1295.15,16267.62
2006-07-03,1280.19,15571.62,5884.4,3662.92,5092.216,20060.82,37357.2,1294.61,16326.66
2006-07-04,1280.19,15638.5,5883.5,3670.75,5104.674,20329.49,37367.34,1285.92,16368.98
2006-07-05,1270.91,15523.94,5826.7,3618.64,5096.943,19514.62,36378.03,1279.85,16267.18
2006-07-06,1274.08,15321.4,5890.0,3662.39,5120.342,20047.62,36533.13,1263.96,16440.99
2006-07-07,1265.48,15307.61,5888.9,3651.33,5135.297,19829.6,36101.98,1273.93,16459.78
2006-07-10,1267.34,15552.81,5896.9,3666.51,5142.838,19700.15,36140.64,1299.29,16603.81
2006-07-11,1272.52,15473.82,5857.3,3617.78,5107.21,19570.21,36553.56,1300.44,16490.13
2006-07-12,1258.6,15249.32,5860.6,3630.5,5128.288,19419.44,36229.71,1296.69,16522.21
2006-07-13,1242.29,15097.95,5765.0,3562.56,5084.63,18725.26,35354.28,1285.02,16305.48
2006-07-14,1236.2,14845.24,5707.6,3508.25,4966.094,18328.66,35349.68,1255.13,16135.71
2006-07-17,1234.49,14845.24,5701.0,3498.62,4956.196,18437.98,34866.31,1255.13,16064.82
2006-07-18,1236.86,14437.24,5681.7,3492.11,4923.326,18885.67,35130.42,1233.42,16043.94
2006-07-19,1259.81,14500.26,5778.0,3585.65,4900.059,19871.78,36785.45,1233.65,16097.54
2006-07-20,1249.13,14946.84,5770.9,3589.63,4996.494,19510.52,35846.84,1273.3,16472.62
2006-07-21,1240.29,14821.26,5719.7,3557.08,4960.633,19527.37,35510.4,1271.33,16464.18
2006-07-24,1260.91,14794.5,5833.9,3632.93,4934.41,19938.7,36224.39,1263.35,16480.59
2006-07-25,1268.88,15005.24,5851.2,3631.5,4992.39,20082.0,36680.83,1279.77,16583.86
2006-07-26,1268.4,14884.07,5877.1,3640.75,4935.687,19913.19,36594.3,1279.08,16617.24
2006-07-27,1263.2,15179.78,5929.5,3681.55,5007.818,20138.79,36887.72,1296.27,16916.77
2006-07-28,1278.55,15342.87,5974.9,3710.6,4958.271,20252.33,37381.06,1297.07,16955.04
2006-07-31,1276.66,15456.81,5928.3,3691.87,4985.998,20095.93,37077.12,1297.82,16971.34
2006-08-01,1270.92,15440.91,5880.8,3640.6,4981.311,19973.2,36839.31,1287.36,16911.37
2006-08-02,1278.55,15464.29,5932.1,3696.35,4931.531,20145.1,37288.4,1295.11,17032.75
2006-08-03,1280.27,15470.37,5838.4,3667.91,4997.484,20261.81,37451.19,1292.05,17048.42
2006-08-04,1279.36,15499.18,5889.4,3718.09,4956.055,20354.99,37847.88,1304.51,16887.8
2006-08-07,1275.77,15154.06,5828.8,3658.25,4961.838,20412.49,37697.55,1289.54,16953.55
2006-08-08,1271.48,15464.66,5818.1,3668.1,5024.778,20342.78,37600.44,1311.1,17048.2
2006-08-09,1265.95,15656.59,5860.5,3707.19,4961.995,20062.37,37255.12,1314.93,17346.58
2006-08-10,1271.81,15630.91,5823.4,3675.44,4953.216,20048.18,37353.76,1304.31,17222.14
2006-08-11,1266.74,15565.02,5820.1,3675.06,4949.233,20273.86,36944.43,1292.1,17249.95
2006-08-14,1268.21,15857.11,5870.9,3719.11,4971.332,20290.49,36556.88,1295.11,17290.01
2006-08-15,1285.58,15816.19,5897.9,3766.38,4936.006,20544.44,37295.93,1295.11,17274.07
2006-08-16,1295.43,16071.36,5896.6,3791.1,4961.938,20900.0,37677.81,1315.61,17451.03
2006-08-17,1297.48,16020.84,5900.4,3800.1,5055.862,20971.78,37558.89,1327.78,17373.05
2006-08-18,1302.3,16105.98,5903.4,3791.4,5052.522,21046.63,37551.71,1331.1,17330.7
2006-08-21,1297.52,15969.04,5915.2,3777.25,5063.597,20861.56,37160.6,1321.67,17007.88
2006-08-22,1298.82,16181.17,5902.6,3792.55,5076.155,20986.89,36677.51,1334.96,17149.75
2006-08-23,1292.99,16163.03,5860.0,3758.98,5082.278,20742.44,35512.1,1324.95,17088.39
2006-08-24,1296.06,15960.62,5869.1,3781.87,4987.845,20751.45,35797.26,1315.73,16883.04
2006-08-25,1295.09,15938.66,5878.6,3781.17,5023.631,20994.94,35957.52,1329.35,16955.45
2006-08-28,1301.79,15762.59,5878.6,3808.57,5024.167,21228.87,36374.51,1327.89,16922.29
2006-08-29,1304.28,15890.56,5888.3,3806.81,5067.568,21282.08,36303.67,1344.61,17083.28
2006-08-30,1304.27,15872.02,5929.3,3817.86,5067.256,21331.09,36313.43,1341.35,17284.71
2006-08-31,1303.82,16140.76,5906.1,3808.7,5115.439,21049.35,36232.22,1352.74,17392.27
2006-09-01,1311.01,16134.25,5949.1,3820.89,5097.13,21192.26,37329.15,1356.67,17423.72
2006-09-04,1311.01,16358.07,5986.6,3837.61,5129.216,21385.63,37693.35,1359.06,17513.88
2006-09-05,1313.25,16385.96,5981.7,3817.76,5150.615,21256.11,37367.96,1361.24,17438.8
2006-09-06,1300.26,16284.09,5929.3,3772.21,5113.76,20965.24,36709.87,1357.01,17258.51
2006-09-07,1294.02,16012.41,5858.1,3739.7,5108.661,20833.23,36709.87,1351.17,17096.44
2006-09-08,1298.92,16080.46,5879.3,3750.08,5098.3,20795.82,36558.48,1354.89,17145.76
2006-09-11,1299.54,15794.38,5850.8,3742.06,5025.971,20612.89,35772.49,1334.08,16948.59
2006-09-12,1313.11,15719.34,5895.5,3788.96,4974.377,21102.77,36146.66,1328.04,17075.4
2006-09-13,1318.07,15750.05,5892.2,3805.55,5017.227,21320.21,36549.71,1333.13,17210.04
2006-09-14,1316.28,15942.39,5877.2,3796.59,5070.424,21334.02,36153.6,1358.75,17183.45
2006-09-15,1319.87,15866.93,5877.0,3812.11,5036.41,21548.87,36169.93,1361.1,17237.65
2006-09-18,1321.18,15866.93,5890.2,3808.47,5072.759,21666.07,36482.78,1374.3,17387.21
2006-09-19,1318.31,15874.28,5831.8,3780.18,5056.779,21659.02,35885.68,1373.95,17346.7
2006-09-20,1325.18,15718.67,5866.2,3841.31,4998.519,21841.45,35196.59,1366.44,17512.96
2006-09-21,1318.03,15834.23,5896.7,3857.14,4995.941,21498.09,34830.08,1366.79,17619.97
2006-09-22,1314.78,15634.67,5822.3,3812.73,4983.24,21390.43,34798.8,1348.38,17600.65
2006-09-25,1326.37,15633.81,5798.3,3822.12,4986.336,21674.74,34972.74,1355.21,17546.04
2006-09-26,1336.34,15557.45,5873.6,3872.92,4989.634,21792.3,35818.97,1343.97,17308.08
2006-09-27,1336.59,15947.87,5930.1,3896.18,5093.154,21748.57,36105.64,1360.03,17521.51
2006-09-28,1339.15,16024.85,5971.3,3894.98,5113.871,21854.48,36486.19,1371.43,17530.57
2006-09-29,1335.85,16127.58,5960.8,3899.41,5154.078,21937.11,36449.4,1371.41,17543.05
2006-10-02,1331.32,16254.29,5957.8,3892.48,5178.835,21619.96,37057.75,1374.22,17543.05
2006-10-03,1334.11,16242.09,5937.1,3880.14,5184.332,21631.0,36437.55,1374.22,17606.53
2006-10-04,1350.22,16082.55,5966.5,3914.73,5142.747,22105.97,37749.29,1352.0,17629.21
2006-10-05,1353.22,16449.33,6004.5,3939.86,5219.273,22326.86,37976.86,1352.0,17907.67
2006-10-06,1349.58,16436.06,6001.2,3940.31,5220.732,22350.05,37940.44,1352.0,17903.39
2006-10-09,1350.66,16436.06,6030.9,3939.48,5199.087,22313.42,38406.37,1319.4,17675.24
2006-10-10,1353.42,16477.25,6072.7,3960.67,5248.598,22523.56,38654.69,1328.37,17823.7
2006-10-11,1349.95,16400.57,6073.5,3967.39,5282.787,22387.08,38322.21,1325.49,17862.79
2006-10-12,1362.83,16368.81,6121.3,3999.89,5259.421,22661.82,38322.21,1331.78,17873.09
