Date,SPX INDEX,NKY INDEX,UKX INDEX,SX5E INDEX,AS51 INDEX,MEXBOL INDEX,IBOV INDEX,KOSPI INDEX,HSI INDEX
2005-10-05,,,,,,,,,
2005-10-06,-0.004095654427068163,-0.024133137665824922,-0.010206713585614868,-0.010146716430134206,-0.021173512002952588,-0.03007248566348708,-0.031034839435185257,-0.020294932377383113,-0.021220853728275757
2005-10-07,0.0037012480171887407,-0.00986338570800882,-0.0018799791527063237,-0.002969726519214677,-0.0015076546357850606,0.013116162543613363,0.025509966675106188,-0.0012307794659415228,0.0005721294131126875
2005-10-10,-0.0071661510159714,0.0,0.0022751431288812185,0.0020953735811031216,0.006409269017700225,0.0012183130184060253,0.010150138508036699,0.021789993422203002,0.003433507612917497
2005-10-11,-0.0020718755527107113,0.02486970563376656,0.0011535956833192973,0.0018603027945947037,-0.008999653394751062,-0.0013603674026486656,0.011130810556583492,0.013926237389787932,0.0
2005-10-12,-0.006068176255622837,-0.00685785858073229,-0.0071552028546472135,-0.008150649749369743,0.008890362060864243,-0.02215615423910211,0.0,-0.021868244030636474,-0.02172998173674745
2005-10-13,-0.0007132667617689714,-0.0010769667269272531,-0.014413537493916384,-0.008461687277705798,-0.008327038873465198,-0.01181408394004968,-0.02398198484822245,-0.019407424449082167,0.0032116594008104737
2005-10-14,0.008267903878182326,-0.0021339495763328387,0.0018612778242041994,0.005451128948016137,-0.005618360427243507,-0.0021340419558678603,-0.0036753632190585916,-0.0027399785494034434,-0.009297741801128856
2005-10-17,0.002974961443488411,-0.0015088811627550491,0.0021800947867298692,0.002146537774885271,0.004348277041464899,0.026176938241629477,0.015834280028834247,-0.011603384390465377,0.003829246134857023
2005-10-18,-0.010049575665910249,-0.0035857432936153844,-0.004275040196727531,-0.006547961284210757,0.007683595494243134,-0.012948602769269568,-0.03881076437398667,0.008381787888061654,0.0038545251988295615
2005-10-19,0.014955777751370691,-0.01668259408159234,-0.018256425843955926,-0.016546769061919875,-0.018411965714598466,0.001797168548025807,0.007884983818926106,-0.027895331388781086,-0.015389041884171117
2005-10-20,-0.015019736401953643,0.004643744730373989,-0.0007159719803397913,0.0015764069508263923,0.0006586447407799234,-0.019246358014683773,-0.032529829734059046,0.007891564697822373,0.0025172618202766728
2005-10-21,0.001519782645610368,0.0007194593668455873,-0.004260180864042118,-0.004179884193157513,-0.0035915090525159288,0.005550195329631524,0.029343340831665676,0.018283816456295288,0.0054764611414857
2005-10-24,0.01677701574275825,-0.007103814787177254,0.01273798642577928,0.011947234068571122,-0.0016229324967316217,0.03039314624353162,0.022594075430348193,0.0009463615777198786,-0.0059014967714325905
2005-10-25,-0.0023678900765397026,0.01330975158284109,-0.004896689453875114,-0.0053200327479585585,0.00770901022413506,0.0007521333236089056,-0.011294121432586457,-0.0028026338004388807,0.0015643280436872242
