Date,EUR1M BGN Curncy
2006-01-30,1.211046
2006-01-31,1.21765
2006-02-01,1.208537
2006-02-02,1.211142
2006-02-03,1.20443
2006-02-06,1.19872
2006-02-07,1.200123
2006-02-08,1.19812
2006-02-09,1.200018
2006-02-10,1.19241
2006-02-13,1.191658
2006-02-14,1.193552
2006-02-15,1.190844
2006-02-16,1.192518
2006-02-17,1.195922
2006-02-20,1.195514
2006-02-21,1.193001
2006-02-22,1.193293
2006-02-23,1.193678
2006-02-24,1.189681
2006-02-27,1.186914
2006-02-28,1.194255
2006-03-01,1.194383
2006-03-02,1.206002
2006-03-03,1.206608
2006-03-06,1.203953
2006-03-07,1.190966
2006-03-08,1.194608
2006-03-09,1.193121
2006-03-10,1.193424
2006-03-13,1.198765
2006-03-14,1.203611
2006-03-15,1.209159
2006-03-16,1.220528
2006-03-17,1.22124
2006-03-20,1.218893
2006-03-21,1.211818
2006-03-22,1.210051
2006-03-23,1.199542
2006-03-24,1.205847
2006-03-27,1.203773
2006-03-28,1.202103
2006-03-29,1.204422
2006-03-30,1.218895
2006-03-31,1.213987
2006-04-03,1.216089
2006-04-04,1.228268
2006-04-05,1.231193
2006-04-06,1.225237
2006-04-07,1.211513
2006-04-10,1.213319
2006-04-11,1.216906
2006-04-12,1.212677
2006-04-13,1.213083
2006-04-14,1.213275
2006-04-17,1.227295
2006-04-18,1.237194
2006-04-19,1.240623
2006-04-20,1.234054
2006-04-21,1.23646
2006-04-24,1.241176
2006-04-25,1.245733
2006-04-26,1.248059
2006-04-27,1.255941
2006-04-28,1.266235
2006-05-01,1.261529
2006-05-02,1.264078
2006-05-03,1.265928
2006-05-04,1.271754
2006-05-05,1.27526
2006-05-08,1.274129
2006-05-09,1.278548
2006-05-10,1.280868
2006-05-11,1.286271
2006-05-12,1.295491
2006-05-15,1.282508
2006-05-16,1.288628
2006-05-17,1.276927
2006-05-18,1.28702
2006-05-19,1.28039
2006-05-22,1.28935
2006-05-23,1.284158
2006-05-24,1.277962
2006-05-25,1.282439
2006-05-26,1.276333
2006-05-29,1.27745
2006-05-30,1.289641
2006-05-31,1.283547
2006-06-01,1.282852
2006-06-02,1.294268
2006-06-05,1.29305
2006-06-06,1.285927
2006-06-07,1.281128
2006-06-08,1.267646
2006-06-09,1.266348
2006-06-12,1.261131
2006-06-13,1.255984
2006-06-14,1.262239
2006-06-15,1.266197
2006-06-16,1.266712
2006-06-19,1.260178
2006-06-20,1.260591
2006-06-21,1.268624
2006-06-22,1.260366
2006-06-23,1.253137
2006-06-26,1.260546
2006-06-27,1.260408
2006-06-28,1.258246
2006-06-29,1.269171
2006-06-30,1.281946
2006-07-03,1.28316
2006-07-04,1.282784
2006-07-05,1.275081
2006-07-06,1.28079
2006-07-07,1.28371
2006-07-10,1.275756
2006-07-11,1.28018
2006-07-12,1.273077
2006-07-13,1.271563
2006-07-14,1.267842
2006-07-17,1.254572
2006-07-18,1.253197
2006-07-19,1.261224
2006-07-20,1.265416
2006-07-21,1.272114
2006-07-24,1.266258
2006-07-25,1.260371
2006-07-26,1.274417
2006-07-27,1.272401
2006-07-28,1.278474
2006-07-31,1.279555
2006-08-01,1.285368
2006-08-02,1.281347
2006-08-03,1.282854
2006-08-04,1.289919
2006-08-07,1.286959
2006-08-08,1.285827
2006-08-09,1.288553
2006-08-10,1.281838
2006-08-11,1.274529
2006-08-14,1.27398
2006-08-15,1.280912
2006-08-16,1.286339
2006-08-17,1.285246
2006-08-18,1.284833
2006-08-21,1.291776
2006-08-22,1.282839
2006-08-23,1.281138
2006-08-24,1.278955
2006-08-25,1.277636
2006-08-28,1.280368
2006-08-29,1.284703
2006-08-30,1.285765
2006-08-31,1.283678
2006-09-01,1.28578
2006-09-04,1.289681
2006-09-05,1.284217
2006-09-06,1.28303
2006-09-07,1.275458
2006-09-08,1.26964
2006-09-11,1.27254
2006-09-12,1.271266
2006-09-13,1.271288
2006-09-14,1.274799
2006-09-15,1.268783
2006-09-18,1.27268
2006-09-19,1.2702
2006-09-20,1.270927
2006-09-21,1.280246
2006-09-22,1.280631
2006-09-25,1.27682
2006-09-26,1.271431
2006-09-27,1.272323
2006-09-28,1.272527
2006-09-29,1.269607
2006-10-02,1.27614
2006-10-03,1.275441
2006-10-04,1.273652
2006-10-05,1.271557
2006-10-06,1.26222
2006-10-09,1.261655
2006-10-10,1.255875
2006-10-11,1.253499
2006-10-12,1.257598
2006-10-13,1.25339
2006-10-16,1.255526
2006-10-17,1.256653
2006-10-18,1.255384
2006-10-19,1.264657
2006-10-20,1.263892
2006-10-23,1.257417
2006-10-24,1.257942
2006-10-25,1.262183
2006-10-26,1.27139
2006-10-27,1.276135
2006-10-30,1.274541
2006-10-31,1.278399
2006-11-01,1.27782
2006-11-02,1.279951
2006-11-03,1.273846
2006-11-06,1.274447
2006-11-07,1.279897
2006-11-08,1.277822
2006-11-09,1.284961
2006-11-10,1.286055
2006-11-13,1.282545
2006-11-14,1.283258
2006-11-15,1.284897
2006-11-16,1.281608
2006-11-17,1.284806
2006-11-20,1.283598
2006-11-21,1.286663
2006-11-22,1.296573
2006-11-23,1.29645
2006-11-24,1.311375
2006-11-27,1.315371
2006-11-28,1.321808
2006-11-29,1.317563
2006-11-30,1.326178
2006-12-01,1.335682
2006-12-04,1.33633
2006-12-05,1.33363
2006-12-06,1.330658
2006-12-07,1.330633
2006-12-08,1.322109
2006-12-11,1.325782
2006-12-12,1.330535
2006-12-13,1.323365
2006-12-14,1.316196
2006-12-15,1.309885
2006-12-18,1.311803
2006-12-19,1.32165
2006-12-20,1.31919
2006-12-21,1.319608
2006-12-22,1.314738
2006-12-25,1.314033
2006-12-26,1.311634
2006-12-27,1.313397
2006-12-28,1.3169
2006-12-29,1.321722
2007-01-01,1.322127
2007-01-02,1.329235
2007-01-03,1.318811
2007-01-04,1.3103
2007-01-05,1.302088
2007-01-08,1.304408
2007-01-09,1.301955
2007-01-10,1.295684
2007-01-11,1.291175
2007-01-12,1.294176
2007-01-15,1.295852
2007-01-16,1.293795
2007-01-17,1.295734
2007-01-18,1.298178
2007-01-19,1.297577
2007-01-22,1.297092
2007-01-23,1.304547
2007-01-24,1.298879
2007-01-25,1.294915
2007-01-26,1.293354
2007-01-29,1.297405
2007-01-30,1.298708
2007-01-31,1.304915
2007-02-01,1.30391
2007-02-02,1.297808
2007-02-05,1.294602
2007-02-06,1.300203
2007-02-07,1.302909
2007-02-08,1.305909
2007-02-09,1.302507
2007-02-12,1.298295
2007-02-13,1.305606
2007-02-14,1.31481
2007-02-15,1.315777
2007-02-16,1.315477
2007-02-19,1.317271
2007-02-20,1.315461
2007-02-21,1.315548
2007-02-22,1.314218
2007-02-23,1.318217
2007-02-26,1.320517
2007-02-27,1.326033
2007-02-28,1.324661
2007-03-01,1.320337
2007-03-02,1.32113
2007-03-05,1.310865
2007-03-06,1.314601
2007-03-07,1.319444
2007-03-08,1.31495
2007-03-09,1.313238
2007-03-12,1.320636
2007-03-13,1.32139
2007-03-14,1.323941
2007-03-15,1.325445
2007-03-16,1.333455
2007-03-19,1.331954
2007-03-20,1.333506
2007-03-21,1.340252
2007-03-22,1.334755
2007-03-23,1.32995
2007-03-26,1.334757
2007-03-27,1.336912
2007-03-28,1.332966
2007-03-29,1.334702
2007-03-30,1.337006
2007-04-02,1.338205
2007-04-03,1.334711
2007-04-04,1.338414
2007-04-05,1.344527
2007-04-06,1.339522
2007-04-09,1.337015
2007-04-10,1.345737
2007-04-11,1.344779
2007-04-12,1.349838
2007-04-13,1.354345
2007-04-16,1.355145
2007-04-17,1.358403
2007-04-18,1.362604
2007-04-19,1.362945
2007-04-20,1.360641
2007-04-23,1.359375
2007-04-24,1.365811
2007-04-25,1.365565
2007-04-26,1.361807
2007-04-27,1.367022
2007-04-30,1.366566
2007-05-01,1.362156
2007-05-02,1.360904
2007-05-03,1.356595
2007-05-04,1.3608
2007-05-07,1.361905
2007-05-08,1.356053
2007-05-09,1.354505
2007-05-10,1.350182
2007-05-11,1.354067
2007-05-14,1.35636
2007-05-15,1.360811
2007-05-16,1.353152
2007-05-17,1.351017
2007-05-18,1.352511
2007-05-21,1.348587
2007-05-22,1.346433
2007-05-23,1.347477
2007-05-24,1.344439
2007-05-25,1.345741
2007-05-28,1.34669
2007-05-29,1.346238
2007-05-30,1.344419
2007-05-31,1.346789
2007-06-01,1.346338
2007-06-04,1.35044
2007-06-05,1.353929
2007-06-06,1.351875
2007-06-07,1.344677
2007-06-08,1.338649
2007-06-11,1.337045
2007-06-12,1.331632
2007-06-13,1.332489
2007-06-14,1.33254
2007-06-15,1.34015
2007-06-18,1.342749
2007-06-19,1.344142
2007-06-20,1.341794
2007-06-21,1.340246
2007-06-22,1.348357
2007-06-25,1.347655
2007-06-26,1.346947
2007-06-27,1.346757
2007-06-28,1.34631
2007-06-29,1.355524
2007-07-02,1.363784
2007-07-03,1.362388
2007-07-04,1.36274
2007-07-05,1.361325
2007-07-06,1.364127
2007-07-09,1.364118
2007-07-10,1.376189
2007-07-11,1.375944
2007-07-12,1.380347
2007-07-13,1.379645
2007-07-16,1.378728
2007-07-17,1.379567
2007-07-18,1.381743
2007-07-19,1.381838
2007-07-20,1.38414
2007-07-23,1.382233
2007-07-24,1.383785
2007-07-25,1.373632
2007-07-26,1.376125
2007-07-27,1.36503
2007-07-30,1.371278
2007-07-31,1.36994
2007-08-01,1.368188
2007-08-02,1.371741
2007-08-03,1.378737
2007-08-06,1.380846
2007-08-07,1.37509
2007-08-08,1.381304
2007-08-09,1.369381
2007-08-10,1.371005
2007-08-13,1.362987
2007-08-14,1.354875
2007-08-15,1.345643
2007-08-16,1.343971
2007-08-17,1.348871
2007-08-20,1.348863
2007-08-21,1.34793
2007-08-22,1.35559
2007-08-23,1.357795
2007-08-24,1.368859
2007-08-27,1.366
2007-08-28,1.36162
2007-08-29,1.369301
2007-08-30,1.364173
2007-08-31,1.364541
2007-09-03,1.364246
2007-09-04,1.362386
2007-09-05,1.36634
2007-09-06,1.370817
2007-09-07,1.378357
2007-09-10,1.381771
2007-09-11,1.385539
2007-09-12,1.391936
2007-09-13,1.389865
2007-09-14,1.388776
2007-09-17,1.387936
2007-09-18,1.399671
2007-09-19,1.396349
2007-09-20,1.407365
2007-09-21,1.410071
2007-09-24,1.409675
2007-09-25,1.41484
2007-09-26,1.413988
2007-09-27,1.416402
2007-09-28,1.42784
2007-10-01,1.424317
2007-10-02,1.416529
2007-10-03,1.410124
2007-10-04,1.41479
2007-10-05,1.414591
2007-10-08,1.405804
2007-10-09,1.411672
2007-10-10,1.415593
2007-10-11,1.420683
2007-10-12,1.418866
2007-10-15,1.421626
2007-10-16,1.418381
2007-10-17,1.421817
2007-10-18,1.430483
2007-10-19,1.430978
2007-10-22,1.419002
2007-10-23,1.427174
2007-10-24,1.427378
2007-10-25,1.43311
2007-10-26,1.44
2007-10-29,1.443265
2007-10-30,1.443995
2007-10-31,1.449428
2007-11-01,1.443165
2007-11-02,1.451095
2007-11-05,1.447607
2007-11-06,1.456435
2007-11-07,1.4644
2007-11-08,1.468265
2007-11-09,1.46846
2007-11-12,1.453757
2007-11-13,1.460927
2007-11-14,1.465878
2007-11-15,1.461965
2007-11-16,1.46699
2007-11-19,1.46729
2007-11-20,1.484895
2007-11-21,1.48653
2007-11-22,1.485644
2007-11-23,1.484455
2007-11-26,1.48801
2007-11-27,1.483915
2007-11-28,1.48523
2007-11-29,1.475405
2007-11-30,1.46434
2007-12-03,1.467736
2007-12-04,1.476838
2007-12-05,1.461961
2007-12-06,1.464669
2007-12-07,1.466495
2007-12-10,1.47186
2007-12-11,1.466092
2007-12-12,1.471
2007-12-13,1.46376
2007-12-14,1.443491
2007-12-17,1.440835
2007-12-18,1.442263
2007-12-19,1.438878
2007-12-20,1.43363
2007-12-21,1.439024
2007-12-24,1.4403
2007-12-25,1.441011
2007-12-26,1.449715
2007-12-27,1.463755
2007-12-28,1.47317
2007-12-31,1.459728
2008-01-01,1.460022
2008-01-02,1.472139
2008-01-03,1.47551
2008-01-04,1.474687
2008-01-07,1.469902
2008-01-08,1.470935
2008-01-09,1.466105
2008-01-10,1.480427
2008-01-11,1.4775
2008-01-14,1.48673
2008-01-15,1.480215
2008-01-16,1.464985
2008-01-17,1.463963
2008-01-18,1.461783
2008-01-21,1.44503
2008-01-22,1.461886
2008-01-23,1.461835
2008-01-24,1.474446
2008-01-25,1.467067
2008-01-28,1.477042
2008-01-29,1.47665
2008-01-30,1.485012
2008-01-31,1.48494
2008-02-01,1.479193
2008-02-04,1.482014
2008-02-05,1.46358
2008-02-06,1.461969
2008-02-07,1.447336
2008-02-08,1.449209
2008-02-11,1.450716
2008-02-12,1.457255
2008-02-13,1.45611
2008-02-14,1.463179
2008-02-15,1.467031
2008-02-18,1.46461
2008-02-19,1.471274
2008-02-20,1.470179
2008-02-21,1.480204
2008-02-22,1.481502
2008-02-25,1.481791
2008-02-26,1.496217
2008-02-27,1.510779
2008-02-28,1.517964
2008-02-29,1.51652
2008-03-03,1.518892
2008-03-04,1.520221
2008-03-05,1.524992
2008-03-06,1.536409
2008-03-07,1.533736
2008-03-10,1.532409
2008-03-11,1.53189
2008-03-12,1.553236
2008-03-13,1.561432
2008-03-14,1.56518
2008-03-17,1.57072
2008-03-18,1.560359
2008-03-19,1.560561
2008-03-20,1.540735
2008-03-21,1.541134
2008-03-24,1.540235
2008-03-25,1.562943
2008-03-26,1.582666
2008-03-27,1.576299
2008-03-28,1.577905
2008-03-31,1.577182
2008-04-01,1.559676
2008-04-02,1.566922
2008-04-03,1.566675
2008-04-04,1.571935
2008-04-07,1.569334
2008-04-08,1.569278
2008-04-09,1.581161
2008-04-10,1.572259
2008-04-11,1.578766
2008-04-14,1.581194
2008-04-15,1.576914
2008-04-16,1.592906
2008-04-17,1.589044
2008-04-18,1.58013
2008-04-21,1.58948
2008-04-22,1.5972
2008-04-23,1.58698
2008-04-24,1.566333
2008-04-25,1.561109
2008-04-28,1.563855
2008-04-29,1.555245
2008-04-30,1.560207
2008-05-01,1.545378
2008-05-02,1.540256
2008-05-05,1.547311
2008-05-06,1.551021
2008-05-07,1.536945
2008-05-08,1.537027
2008-05-09,1.545901
2008-05-12,1.552973
2008-05-13,1.54507
2008-05-14,1.545096
2008-05-15,1.542405
2008-05-16,1.555334
2008-05-19,1.548401
2008-05-20,1.561975
2008-05-21,1.576974
2008-05-22,1.570765
2008-05-23,1.573682
2008-05-26,1.57433
2008-05-27,1.5666
2008-05-28,1.561518
2008-05-29,1.549779
2008-05-30,1.553254
2008-06-02,1.551275
2008-06-03,1.542168
2008-06-04,1.541751
2008-06-05,1.557065
2008-06-06,1.575564
2008-06-09,1.562332
2008-06-10,1.544298
2008-06-11,1.552863
2008-06-12,1.54178
2008-06-13,1.535924
2008-06-16,1.545645
2008-06-17,1.548815
2008-06-18,1.551194
2008-06-19,1.548208
2008-06-20,1.558415
2008-06-23,1.549535
2008-06-24,1.554387
2008-06-25,1.564388
2008-06-26,1.573515
2008-06-27,1.577115
2008-06-30,1.572965
2008-07-01,1.576889
2008-07-02,1.585864
2008-07-03,1.567899
2008-07-04,1.568185
2008-07-07,1.56998
2008-07-08,1.564504
2008-07-09,1.571814
2008-07-10,1.576267
2008-07-11,1.59131
2008-07-14,1.588114
2008-07-15,1.588464
2008-07-16,1.580155
2008-07-17,1.583768
2008-07-18,1.582162
2008-07-21,1.589492
2008-07-22,1.57575
2008-07-23,1.56727
2008-07-24,1.565168
2008-07-25,1.568427
2008-07-28,1.571761
2008-07-29,1.556602
2008-07-30,1.55503
2008-07-31,1.557773
2008-08-01,1.553875
2008-08-04,1.55501
2008-08-05,1.542865
2008-08-06,1.538335
2008-08-07,1.530025
2008-08-08,1.498046
2008-08-11,1.488315
2008-08-12,1.490091
2008-08-13,1.489467
2008-08-14,1.48015
2008-08-15,1.466274
2008-08-18,1.466828
2008-08-19,1.475095
2008-08-20,1.47225
2008-08-21,1.487465
2008-08-22,1.476882
2008-08-25,1.472874
2008-08-26,1.462859
2008-08-27,1.470257
2008-08-28,1.468308
2008-08-29,1.465013
2008-09-01,1.459422
2008-09-02,1.449598
2008-09-03,1.44746
2008-09-04,1.43025
2008-09-05,1.424445
2008-09-08,1.410525
2008-09-09,1.411024
2008-09-10,1.397363
2008-09-11,1.397513
2008-09-12,1.420089
2008-09-15,1.422471
2008-09-16,1.412143
2008-09-17,1.434445
2008-09-18,1.436
2008-09-19,1.446431
2008-09-22,1.477168
2008-09-23,1.464858
2008-09-24,1.46244
2008-09-25,1.460898
2008-09-26,1.462266
2008-09-29,1.445057
2008-09-30,1.41368
2008-10-01,1.402974
2008-10-02,1.38304
2008-10-03,1.37694
2008-10-06,1.350345
2008-10-07,1.359953
2008-10-08,1.36886
2008-10-09,1.36314
2008-10-10,1.342908
2008-10-13,1.358941
2008-10-14,1.36259
2008-10-15,1.34922
2008-10-16,1.34507
2008-10-17,1.339834
2008-10-20,1.333325
2008-10-21,1.30506
2008-10-22,1.28452
2008-10-23,1.292307
2008-10-24,1.261696
2008-10-27,1.248824
2008-10-28,1.267528
2008-10-29,1.295178
2008-10-30,1.290345
2008-10-31,1.271113
2008-11-03,1.262805
2008-11-04,1.2962
2008-11-05,1.293653
2008-11-06,1.269723
2008-11-07,1.26971
2008-11-10,1.272548
2008-11-11,1.249959
2008-11-12,1.24851
2008-11-13,1.275173
2008-11-14,1.258909
2008-11-17,1.263301
2008-11-18,1.259987
2008-11-19,1.247276
2008-11-20,1.243992
2008-11-21,1.257517
2008-11-24,1.294444
2008-11-25,1.305575
2008-11-26,1.287285
2008-11-27,1.289976
2008-11-28,1.268632
2008-12-01,1.260633
2008-12-02,1.27094
2008-12-03,1.271234
2008-12-04,1.277
2008-12-05,1.270786
2008-12-08,1.295
2008-12-09,1.291223
2008-12-10,1.300875
2008-12-11,1.333784
2008-12-12,1.335445
2008-12-15,1.367438
2008-12-16,1.398825
2008-12-17,1.440418
2008-12-18,1.422582
2008-12-19,1.389791
2008-12-22,1.392918
2008-12-23,1.391565
2008-12-24,1.399998
2008-12-25,1.401145
2008-12-26,1.401492
2008-12-29,1.391119
2008-12-30,1.403904
2008-12-31,1.395263
2009-01-01,1.402623
2009-01-02,1.390287
2009-01-05,1.36176
2009-01-06,1.351937
2009-01-07,1.362615
2009-01-08,1.3684
2009-01-09,1.34582
2009-01-12,1.33432
2009-01-13,1.316501
2009-01-14,1.317575
2009-01-15,1.310225
2009-01-16,1.325517
2009-01-19,1.305699
2009-01-20,1.289312
2009-01-21,1.301563
2009-01-22,1.299297
2009-01-23,1.29682
2009-01-26,1.318223
2009-01-27,1.315255
2009-01-28,1.315927
2009-01-29,1.29478
2009-01-30,1.280741
2009-02-02,1.283868
2009-02-03,1.303395
2009-02-04,1.284376
2009-02-05,1.278545
2009-02-06,1.293398
2009-02-09,1.299703
2009-02-10,1.29071
2009-02-11,1.29002
2009-02-12,1.285555
2009-02-13,1.285691
2009-02-16,1.279622
2009-02-17,1.257781
2009-02-18,1.252562
2009-02-19,1.266969
2009-02-20,1.282108
2009-02-23,1.268905
2009-02-24,1.28416
2009-02-25,1.271902
2009-02-26,1.274069
2009-02-27,1.266627
2009-03-02,1.257536
2009-03-03,1.255909
2009-03-04,1.26593
2009-03-05,1.253905
2009-03-06,1.265212
2009-03-09,1.261129
2009-03-10,1.268253
2009-03-11,1.28358
2009-03-12,1.291178
2009-03-13,1.292659
2009-03-16,1.296675
2009-03-17,1.301558
2009-03-18,1.347204
2009-03-19,1.366315
2009-03-20,1.358
2009-03-23,1.363125
2009-03-24,1.346653
2009-03-25,1.358205
2009-03-26,1.352496
2009-03-27,1.328623
2009-03-30,1.319819
2009-03-31,1.324912
2009-04-01,1.324826
2009-04-02,1.345949
2009-04-03,1.348467
2009-04-06,1.341463
2009-04-07,1.327036
2009-04-08,1.32795
2009-04-09,1.3166
2009-04-10,1.318574
2009-04-13,1.336486
2009-04-14,1.325549
2009-04-15,1.32235
2009-04-16,1.31822
2009-04-17,1.303953
2009-04-20,1.291671
2009-04-21,1.294383
2009-04-22,1.300032
2009-04-23,1.314029
2009-04-24,1.323909
2009-04-27,1.303335
2009-04-28,1.314778
2009-04-29,1.326949
2009-04-30,1.322841
2009-05-01,1.327151
2009-05-04,1.340443
2009-05-05,1.332898
2009-05-06,1.333403
2009-05-07,1.338818
2009-05-08,1.363122
2009-05-11,1.357896
2009-05-12,1.364472
2009-05-13,1.359729
2009-05-14,1.363702
2009-05-15,1.349248
2009-05-18,1.355908
2009-05-19,1.362575
2009-05-20,1.377489
2009-05-21,1.388564
2009-05-22,1.39937
2009-05-25,1.401233
2009-05-26,1.398039
2009-05-27,1.38212
2009-05-28,1.393768
2009-05-29,1.415474
2009-06-01,1.41559
2009-06-02,1.429958
2009-06-03,1.415827
2009-06-04,1.417868
2009-06-05,1.39637
2009-06-08,1.389572
2009-06-09,1.406055
2009-06-10,1.397961
2009-06-11,1.410391
2009-06-12,1.4012
2009-06-15,1.37991
2009-06-16,1.383298
2009-06-17,1.393843
2009-06-18,1.389658
2009-06-19,1.393434
2009-06-22,1.386268
2009-06-23,1.407511
2009-06-24,1.392803
2009-06-25,1.398785
2009-06-26,1.405592
2009-06-29,1.408239
2009-06-30,1.403314
2009-07-01,1.414224
2009-07-02,1.40039
2009-07-03,1.398069
2009-07-06,1.398427
2009-07-07,1.392481
2009-07-08,1.38849
2009-07-09,1.402075
2009-07-10,1.393671
2009-07-13,1.397896
2009-07-14,1.396816
2009-07-15,1.410811
2009-07-16,1.414917
2009-07-17,1.410286
2009-07-20,1.42316
2009-07-21,1.42265
2009-07-22,1.422045
2009-07-23,1.41435
2009-07-24,1.420245
2009-07-27,1.42325
2009-07-28,1.416755
2009-07-29,1.40506
2009-07-30,1.407578
2009-07-31,1.42577
2009-08-03,1.44127
2009-08-04,1.440885
2009-08-05,1.440495
2009-08-06,1.434593
2009-08-07,1.418375
2009-08-10,1.414079
2009-08-11,1.414943
2009-08-12,1.41884
2009-08-13,1.429221
2009-08-14,1.420325
2009-08-17,1.408226
2009-08-18,1.413641
2009-08-19,1.422425
2009-08-20,1.425404
2009-08-21,1.432594
2009-08-24,1.430397
2009-08-25,1.429709
2009-08-26,1.425512
2009-08-27,1.434104
2009-08-28,1.430312
2009-08-31,1.433418
2009-09-01,1.422418
2009-09-02,1.426417
2009-09-03,1.425214
2009-09-04,1.429708
2009-09-07,1.433226
2009-09-08,1.447803
2009-09-09,1.455723
2009-09-10,1.458209
2009-09-11,1.457085
2009-09-14,1.461786
2009-09-15,1.465805
2009-09-16,1.470918
2009-09-17,1.474114
2009-09-18,1.471216
2009-09-21,1.468009
2009-09-22,1.478999
2009-09-23,1.473499
2009-09-24,1.46658
2009-09-25,1.468867
2009-09-28,1.462176
2009-09-29,1.458679
2009-09-30,1.463977
2009-10-01,1.454456
2009-10-02,1.457547
2009-10-05,1.464725
2009-10-06,1.47215
2009-10-07,1.469006
2009-10-08,1.479338
2009-10-09,1.47312
2009-10-12,1.477215
2009-10-13,1.48531
2009-10-14,1.492407
2009-10-15,1.494596
2009-10-16,1.490411
2009-10-19,1.49641
2009-10-20,1.494413
2009-10-21,1.501513
2009-10-22,1.503213
2009-10-23,1.500717
2009-10-26,1.487512
2009-10-27,1.4803
2009-10-28,1.470505
2009-10-29,1.482084
2009-10-30,1.471793
2009-11-02,1.47738
2009-11-03,1.472273
2009-11-04,1.485975
2009-11-05,1.48698
2009-11-06,1.484569
2009-11-09,1.499764
2009-11-10,1.49916
2009-11-11,1.498555
2009-11-12,1.484853
2009-11-13,1.490141
2009-11-16,1.496838
2009-11-17,1.487404
2009-11-18,1.496086
2009-11-19,1.492269
2009-11-20,1.48597
2009-11-23,1.495855
2009-11-24,1.496579
2009-11-25,1.513193
2009-11-26,1.501706
2009-11-27,1.498684
2009-11-30,1.500355
2009-12-01,1.507945
2009-12-02,1.50425
2009-12-03,1.505157
2009-12-04,1.48567
2009-12-07,1.482566
2009-12-08,1.47028
2009-12-09,1.472505
2009-12-10,1.47308
2009-12-11,1.46138
2009-12-14,1.465484
2009-12-15,1.453705
2009-12-16,1.453005
2009-12-17,1.433712
2009-12-18,1.43372
2009-12-21,1.427525
2009-12-22,1.424875
2009-12-23,1.433662
2009-12-24,1.437955
2009-12-25,1.441065
2009-12-28,1.437765
2009-12-29,1.435368
2009-12-30,1.433842
2009-12-31,1.432044
2010-01-01,1.43234
2010-01-04,1.44124
2010-01-05,1.436435
2010-01-06,1.44073
2010-01-07,1.430719
2010-01-08,1.440814
2010-01-11,1.451214
2010-01-12,1.448537
2010-01-13,1.45092
2010-01-14,1.44981
2010-01-15,1.438607
2010-01-18,1.438309
2010-01-19,1.428703
2010-01-20,1.4105
2010-01-21,1.408283
2010-01-22,1.413798
2010-01-25,1.415006
2010-01-26,1.407103
2010-01-27,1.402308
2010-01-28,1.397007
2010-01-29,1.386207
2010-02-01,1.393008
2010-02-02,1.396307
2010-02-03,1.389209
2010-02-04,1.372212
2010-02-05,1.367731
2010-02-08,1.364835
2010-02-09,1.379656
2010-02-10,1.373622
2010-02-11,1.36922
2010-02-12,1.363119
2010-02-15,1.359725
2010-02-16,1.376931
2010-02-17,1.360631
2010-02-18,1.352654
2010-02-19,1.361239
2010-02-22,1.359539
2010-02-23,1.350635
2010-02-24,1.353731
2010-02-25,1.354734
2010-02-26,1.363032
2010-03-01,1.355933
2010-03-02,1.361438
2010-03-03,1.369641
2010-03-04,1.358045
2010-03-05,1.362544
2010-03-08,1.363385
2010-03-09,1.360175
2010-03-10,1.36566
2010-03-11,1.368065
2010-03-12,1.376879
2010-03-15,1.367732
2010-03-16,1.376626
2010-03-17,1.37384
2010-03-18,1.360829
2010-03-19,1.353032
2010-03-22,1.35585
2010-03-23,1.349951
2010-03-24,1.331535
2010-03-25,1.327326
2010-03-26,1.340997
2010-03-29,1.348334
2010-03-30,1.341445
2010-03-31,1.351033
2010-04-01,1.358938
2010-04-02,1.350439
2010-04-05,1.348439
2010-04-06,1.339936
2010-04-07,1.334442
2010-04-08,1.336145
2010-04-09,1.35005
2010-04-12,1.359246
2010-04-13,1.36146
2010-04-14,1.36539
2010-04-15,1.357391
2010-04-16,1.350389
2010-04-19,1.34899
2010-04-20,1.34357
2010-04-21,1.339078
2010-04-22,1.329581
2010-04-23,1.33848
2010-04-26,1.338375
2010-04-27,1.317584
2010-04-28,1.32225
2010-04-29,1.323413
2010-04-30,1.329546
2010-05-03,1.319621
2010-05-04,1.29886
2010-05-05,1.281581
2010-05-06,1.262407
2010-05-07,1.2758
2010-05-10,1.278875
2010-05-11,1.266405
2010-05-12,1.261583
2010-05-13,1.25368
2010-05-14,1.23603
2010-05-17,1.239735
2010-05-18,1.22043
2010-05-19,1.241741
2010-05-20,1.248955
2010-05-21,1.257276
2010-05-24,1.237558
2010-05-25,1.235
2010-05-26,1.218308
2010-05-27,1.2365
2010-05-28,1.22772
2010-05-31,1.230999
2010-06-01,1.22332
2010-06-02,1.2253
2010-06-03,1.216647
2010-06-04,1.19701
2010-06-07,1.192645
2010-06-08,1.197636
2010-06-09,1.198207
2010-06-10,1.212674
2010-06-11,1.211488
2010-06-14,1.222398
2010-06-15,1.233523
2010-06-16,1.231421
2010-06-17,1.239211
2010-06-18,1.239091
2010-06-21,1.231445
2010-06-22,1.227351
2010-06-23,1.231364
2010-06-24,1.233529
2010-06-25,1.237096
2010-06-28,1.227901
2010-06-29,1.219016
2010-06-30,1.223981
2010-07-01,1.252856
2010-07-02,1.256753
2010-07-05,1.253966
2010-07-06,1.262728
2010-07-07,1.263893
2010-07-08,1.269835
2010-07-09,1.26413
2010-07-12,1.259656
2010-07-13,1.272435
2010-07-14,1.274303
2010-07-15,1.294934
2010-07-16,1.292905
2010-07-19,1.2941
