Date,EUR1M BGN Curncy
2006-03-09,-0.0012447597873107563
2006-03-10,0.0002539558016327881
2006-03-13,0.004475358296799792
2006-03-14,0.00404249373313359
2006-03-15,0.004609462691849808
2006-03-16,0.00940240282708893
2006-03-17,0.0005833540893778189
2006-03-20,-0.0019218171694344033
2006-03-21,-0.0058044471499958394
2006-03-22,-0.0014581397536594931
2006-03-23,-0.0086847579151621
2006-03-24,0.0052561727726079255
2006-03-27,-0.0017199528630083005
2006-03-28,-0.001387304749317364
2006-03-29,0.0019291192185695305
2006-03-30,0.012016552337967834
2006-03-31,-0.00402659786117765
2006-04-03,0.0017314847687825985
2006-04-04,0.01001489200214789
2006-04-05,0.002381402104426833
2006-04-06,-0.004837584359235425
2006-04-07,-0.011201098236504281
2006-04-10,0.0014906979949864674
2006-04-11,0.0029563536052761297
2006-04-12,-0.003475206794937402
2006-04-13,0.00033479648744050294
2006-04-14,0.00015827441321003555
2006-04-17,0.011555500607858926
2006-04-18,0.008065705474233908
2006-04-19,0.0027715944306230256
2006-04-20,-0.00529492037468271
2006-04-21,0.0019496715702878031
2006-04-24,0.0038141144881356226
2006-04-25,0.0036715179797224273
2006-04-26,0.0018671737844304648
2006-04-27,0.006315406563311532
2006-04-28,0.008196244887299642
2006-05-01,-0.003716529712099348
2006-05-02,0.002020563934717501
2006-05-03,0.0014635172829524645
2006-05-04,0.0046021574686712086
2006-05-05,0.0027568224672380737
2006-05-08,-0.0008868779699825469
2006-05-09,0.0034682516448492073
2006-05-10,0.0018145583896731488
2006-05-11,0.004218233260570248
2006-05-12,0.007168007363922646
2006-05-15,-0.010021682898607498
2006-05-16,0.004771900058323286
2006-05-17,-0.009080200026695184
2006-05-18,0.007904132342726022
2006-05-19,-0.005151435098133761
2006-05-22,0.006997867837143401
2006-05-23,-0.004026835227052494
2006-05-24,-0.00482495144678452
2006-05-25,0.0035032340554728147
2006-05-26,-0.004761240105767395
2006-05-29,0.0008751634565586919
2006-05-30,0.009543230654820212
2006-05-31,-0.004725346045915124
2006-06-01,-0.0005414682906039747
2006-06-02,0.00889892208921994
2006-06-05,-0.0009410724826697248
2006-06-06,-0.005508681025482409
2006-06-07,-0.003731938127125356
2006-06-08,-0.010523538631580953
2006-06-09,-0.0010239451708127234
2006-06-12,-0.004119720645509806
2006-06-13,-0.004081257220701073
2006-06-14,0.004980158982917038
2006-06-15,0.003135697756130096
2006-06-16,0.0004067297584815499
2006-06-19,-0.005158236442064257
2006-06-20,0.000327731479203619
2006-06-21,0.006372407862661245
2006-06-22,-0.006509414925147117
2006-06-23,-0.005735635521745386
2006-06-26,0.005912362335482868
2006-06-27,-0.00010947636976355035
2006-06-28,-0.001715317579704334
2006-06-29,0.008682721820693295
2006-06-30,0.010065625514607657
2006-07-03,0.0009469977674567698
2006-07-04,-0.0002930265906045948
2006-07-05,-0.006004908074937032
2006-07-06,0.004477362614610403
2006-07-07,0.002279842909454155
2006-07-10,-0.00619610348131594
2006-07-11,0.003467747751137562
2006-07-12,-0.005548438500835862
2006-07-13,-0.0011892446411332358
2006-07-14,-0.002926319812702971
2006-07-17,-0.01046660388281817
2006-07-18,-0.0010959913022131618
2006-07-19,0.0064052180144063
2006-07-20,0.0033237553360863092
2006-07-21,0.005293120997363676
2006-07-24,-0.0046033610195311825
2006-07-25,-0.004649131535595541
2006-07-26,0.011144337659308334
2006-07-27,-0.0015818998020271646
2006-07-28,0.004772866415540644
2006-07-31,0.0008455392913737647
2006-08-01,0.004542985647354003
2006-08-02,-0.00312828699640888
2006-08-03,0.001176106082115158
2006-08-04,0.005507251799503399
2006-08-07,-0.0022947177303381805
2006-08-08,-0.0008795929007838765
2006-08-09,0.002120036365700795
2006-08-10,-0.005211271868522327
2006-08-11,-0.0057019685794929
2006-08-14,-0.0004307473584360677
2006-08-15,0.005441215717672199
2006-08-16,0.004236825012178702
2006-08-17,-0.0008496982521712937
2006-08-18,-0.000321339261122211
2006-08-21,0.0054038151261681655
2006-08-22,-0.0069183821343637986
2006-08-23,-0.0013259653004000782
2006-08-24,-0.001703953828549376
2006-08-25,-0.001031310718516365
2006-08-28,0.0021383242175392336
2006-08-29,0.0033857453482124544
2006-08-30,0.0008266502063123404
2006-08-31,-0.0016231581976487996
2006-09-01,0.001637482296962256
2006-09-04,0.003033956042246766
2006-09-05,-0.0042367065964374895
2006-09-06,-0.0009242986193144231
2006-09-07,-0.00590165467681969
2006-09-08,-0.004561498693018362
2006-09-11,0.0022841120317569352
2006-09-12,-0.0010011473116758873
2006-09-13,1.730558356793921e-05
2006-09-14,0.002761766019973466
2006-09-15,-0.004719175336660886
2006-09-18,0.0030714472057082887
2006-09-19,-0.0019486438067699563
2006-09-20,0.0005723508108959052
2006-09-21,0.007332443169434599
2006-09-22,0.00030072345471121587
2006-09-25,-0.0029758767357653815
2006-09-26,-0.004220641907238365
2006-09-27,0.0007015716936271676
2006-09-28,0.0001603366440754428
2006-09-29,-0.002294646793349009
2006-10-02,0.005145686814896466
2006-10-03,-0.0005477455451595725
2006-10-04,-0.001402652102292512
2006-10-05,-0.0016448763084421225
2006-10-06,-0.007342966143082941
2006-10-09,-0.0004476240275070875
2006-10-10,-0.0045812841069863275
2006-10-11,-0.0018919080322485904
2006-10-12,0.0032700464858768097
2006-10-13,-0.0033460613009880236
2006-10-16,0.0017041782685356388
2006-10-17,0.0008976317495617003
2006-10-18,-0.0010098253057924111
2006-10-19,0.007386584503227489
2006-10-20,-0.0006049071012930174
2006-10-23,-0.005123064312457126
2006-10-24,0.0004175225879718969
2006-10-25,0.0033713796025574005
2006-10-26,0.0072945048380463895
2006-10-27,0.0037321356940041017
2006-10-30,-0.0012490841486206827
2006-10-31,0.003026972062883937
2006-11-01,-0.0004529102416382935
2006-11-02,0.0016676840243541324
2006-11-03,-0.004769713840607981
2006-11-06,0.00047179957388898686
2006-11-07,0.0042763645722418975
2006-11-08,-0.0016212242078854633
2006-11-09,0.005586850124665199
2006-11-10,0.0008513877074867171
2006-11-13,-0.0027292767416633446
2006-11-14,0.0005559259129308547
2006-11-15,0.0012772178314881533
2006-11-16,-0.0025597382513927736
2006-11-17,0.002495302775887609
2006-11-20,-0.0009402197685874913
2006-11-21,0.0023878192393567144
2006-11-22,0.007702094487834099
2006-11-23,-9.486546457460054e-05
2006-11-24,0.01151220640981121
2006-11-27,0.0030471832999714454
2006-11-28,0.004893676384837509
2006-11-29,-0.0032115102949898944
2006-11-30,0.006538586769665011
2006-12-01,0.007166458801156406
2006-12-04,0.00048514541634903097
2006-12-05,-0.0020204590183562354
2006-12-06,-0.002228504157825051
2006-12-07,-1.8787697515065815e-05
2006-12-08,-0.00640597369823237
2006-12-11,0.0027781370522399484
2006-12-12,0.0035850539530630776
2006-12-13,-0.005388809764493296
2006-12-14,-0.00541725072070065
2006-12-15,-0.0047948785743155975
2006-12-18,0.0014642506784947606
2006-12-19,0.007506462479503373
2006-12-20,-0.0018613097264782441
2006-12-21,0.0003168611041621805
2006-12-22,-0.0036904899030620886
2006-12-25,-0.0005362285109276055
2006-12-26,-0.0018256771329182575
2006-12-27,0.0013441249616890083
2006-12-28,0.0026671295883879953
2006-12-29,0.0036616295846305658
2007-01-01,0.00030641844502854454
2007-01-02,0.005376185495039376
2007-01-03,-0.007842104669227079
2007-01-04,-0.006453540348086206
2007-01-05,-0.006267267038083002
2007-01-08,0.0017817536141950807
2007-01-09,-0.001880546577451292
2007-01-10,-0.0048166027243644605
2007-01-11,-0.003480015188888741
2007-01-12,0.002324239549247764
2007-01-15,0.0012950325148974873
2007-01-16,-0.0015873726320597692
2007-01-17,0.0014986918329409349
2007-01-18,0.0018861896037305481
2007-01-19,-0.00046295654370975825
2007-01-22,-0.00037377357952561585
2007-01-23,0.005747472037449963
2007-01-24,-0.004344803215215687
2007-01-25,-0.00305186241366584
2007-01-26,-0.0012054845298726802
2007-01-29,0.003132166444762996
2007-01-30,0.0010043124544765192
2007-01-31,0.004779365338474895
2007-02-01,-0.0007701651065395998
2007-02-02,-0.004679770843079578
2007-02-05,-0.0024703191843478134
2007-02-06,0.004326426191215482
2007-02-07,0.0020812134720502584
2007-02-08,0.0023025399317986306
2007-02-09,-0.002605081977381185
2007-02-12,-0.0032337638108663747
2007-02-13,0.005631231730847119
2007-02-14,0.007049599955882613
2007-02-15,0.0007354674819934903
2007-02-16,-0.00022800216146046104
2007-02-19,0.001363763866643053
2007-02-20,-0.001374052871428999
2007-02-21,6.61365103185041e-05
2007-02-22,-0.0010109855360654896
2007-02-23,0.0030428741654731084
2007-02-26,0.001744781018603092
2007-02-27,0.004177151827655434
2007-02-28,-0.0010346650498139764
2007-03-01,-0.0032642313769334352
2007-03-02,0.0006006042396751177
2007-03-05,-0.007769863677306477
2007-03-06,0.002850026509213288
2007-03-07,0.0036840075429731556
2007-03-08,-0.0034059800946458774
2007-03-09,-0.0013019506445113294
2007-03-12,0.005633403846065921
2007-03-13,0.0005709370333688568
2007-03-14,0.0019305428374665201
2007-03-15,0.00113600228408961
2007-03-16,0.00604325339791556
2007-03-19,-0.0011256472846852272
2007-03-20,0.0011652054049915428
2007-03-21,0.005058844879588076
2007-03-22,-0.0041014674852192234
2007-03-23,-0.0035999115942625393
2007-03-26,0.003614421594796857
2007-03-27,0.0016145260897677538
2007-03-28,-0.0029515779647426577
2007-03-29,0.0013023587998493014
2007-03-30,0.0017262280269303432
2007-04-02,0.0008967798199859267
2007-04-03,-0.002610960204154189
2007-04-04,0.0027743833683846475
2007-04-05,0.004567346127580807
2007-04-06,-0.003722498692848797
2007-04-09,-0.0018715631396871713
2007-04-10,0.006523487021461882
2007-04-11,-0.0007118775808349076
2007-04-12,0.0037619564255539917
2007-04-13,0.003338919188821121
2007-04-16,0.0005906914412503461
2007-04-17,0.0024041707713935434
2007-04-18,0.003092602121756105
2007-04-19,0.00025025612723883484
2007-04-20,-0.0016904570617303216
2007-04-23,-0.0009304438128793224
2007-04-24,0.004734528735632182
2007-04-25,-0.00018011276816498611
2007-04-26,-0.0027519744574588945
2007-04-27,0.003829470695920989
2007-04-30,-0.0003335718079152672
2007-05-01,-0.003227066969323178
2007-05-02,-0.0009191311421011816
2007-05-03,-0.0031662777095223804
2007-05-04,0.0030996723414136174
2007-05-07,0.0008120223398000448
2007-05-08,-0.004296922325712882
2007-05-09,-0.0011415483023154982
2007-05-10,-0.0031915718288231254
2007-05-11,0.002877389862996127
2007-05-14,0.001693416943179482
2007-05-15,0.0032815771624052914
2007-05-16,-0.005628261382366939
2007-05-17,-0.0015777976162323348
2007-05-18,0.001105833605350659
2007-05-21,-0.0029012703039014154
2007-05-22,-0.0015972273201506626
2007-05-23,0.0007753820650564514
2007-05-24,-0.0022545839372397625
2007-05-25,0.0009684336738224886
2007-05-28,0.0007051876995647355
2007-05-29,-0.00033563774885081443
2007-05-30,-0.0013511726752625242
2007-05-31,0.0017628432802572203
2007-06-01,-0.0003348705699259824
2007-06-04,0.003046783200058245
2007-06-05,0.0025836023814458375
2007-06-06,-0.0015170662567978166
2007-06-07,-0.00532445677300053
2007-06-08,-0.004482860939839073
2007-06-11,-0.0011982229845164394
2007-06-12,-0.004048480043678526
2007-06-13,0.0006435711968473257
2007-06-14,3.82742371607403e-05
2007-06-15,0.005710897984300578
2007-06-18,0.0019393351490504251
2007-06-19,0.0010374239712709343
2007-06-20,-0.001746839247639076
2007-06-21,-0.0011536793278251745
2007-06-22,0.0060518740589414755
2007-06-25,-0.0005206336304108827
2007-06-26,-0.0005253570090268944
2007-06-27,-0.00014105974474121208
2007-06-28,-0.00033190842891483996
2007-06-29,0.0068438918228344026
2007-07-02,0.006093584473605862
2007-07-03,-0.001023622509136457
2007-07-04,0.0002583698623299657
2007-07-05,-0.0010383492082129964
2007-07-06,0.0020582887995153065
2007-07-09,-6.59762617416515e-06
2007-07-10,0.008848941220627626
2007-07-11,-0.00017802787262510833
2007-07-12,0.0031999848831056887
2007-07-13,-0.000508567773175872
2007-07-16,-0.0006646637359610796
2007-07-17,0.0006085319221775798
2007-07-18,0.0015773065026924993
2007-07-19,6.87537407462191e-05
2007-07-20,0.00166589716015908
2007-07-23,-0.0013777508055542453
2007-07-24,0.0011228208268794226
2007-07-25,-0.007337122457607315
2007-07-26,0.0018148965661837213
2007-07-27,-0.008062494322826796
2007-07-30,0.004577188779733898
2007-07-31,-0.0009757321272565456
2007-08-01,-0.0012788881264872431
2007-08-02,0.002596865343067023
2007-08-03,0.005100088136171577
2007-08-06,0.0015296608417703084
2007-08-07,-0.004168459046121065
2007-08-08,0.004518976939691388
2007-08-09,-0.008631698742637472
2007-08-10,0.0011859372957563341
2007-08-13,-0.005848264594221053
2007-08-14,-0.005951634168190778
2007-08-15,-0.006813912722576032
2007-08-16,-0.0012425286647349543
2007-08-17,0.0036459120025653657
2007-08-20,-5.930885903837613e-06
2007-08-21,-0.0006916936708916133
2007-08-22,0.005682787681852819
2007-08-23,0.001626598012673508
2007-08-24,0.008148505481313517
2007-08-27,-0.00208860079818296
2007-08-28,-0.0032064421669106835
2007-08-29,0.005641074602311891
2007-08-30,-0.0037449764514887462
2007-08-31,0.00026976050691507325
2007-09-03,-0.00021618991294503065
2007-09-04,-0.0013633904735655955
2007-09-05,0.0029022611800180176
2007-09-06,0.003276636854662618
2007-09-07,0.005500369487685175
2007-09-10,0.002476861945054809
2007-09-11,0.002726935215748405
2007-09-12,0.004616975776214227
2007-09-13,-0.0014878557634835365
2007-09-14,-0.0007835293355828998
2007-09-17,-0.0006048491621398755
2007-09-18,0.008455000806953716
2007-09-19,-0.002373414895357584
2007-09-20,0.007889145192211844
2007-09-21,0.0019227421457832516
2007-09-24,-0.00028083692239611047
2007-09-25,0.0036639650983383287
2007-09-26,-0.0006021882332984951
2007-09-27,0.001707228066999189
2007-09-28,0.008075391025994083
2007-10-01,-0.0024673632900044096
2007-10-02,-0.005467883905057702
2007-10-03,-0.004521615865259343
2007-10-04,0.003308928860157101
2007-10-05,-0.00014065691728104568
2007-10-08,-0.006211689456528391
2007-10-09,0.004174123846567568
2007-10-10,0.0027775573929356145
2007-10-11,0.0035956662684824003
2007-10-12,-0.0012789623019350271
2007-10-15,0.001945215404414613
2007-10-16,-0.0022825975326845604
2007-10-17,0.002422480278571282
2007-10-18,0.006095017853914975
2007-10-19,0.0003460369679333386
2007-10-22,-0.008369101411761726
2007-10-23,0.005758977083894168
2007-10-24,0.00014293982373558833
2007-10-25,0.004015754761527823
2007-10-26,0.004807725854958589
2007-10-29,0.0022673611111112546
2007-10-30,0.0005057976185938173
2007-10-31,0.0037624784019334445
2007-11-01,-0.004321014910709575
2007-11-02,0.00549486718427894
2007-11-05,-0.002403702031913757
2007-11-06,0.006098340226318166
2007-11-07,0.005468833143943863
2007-11-08,0.0026393062004916867
2007-11-09,0.0001328098129425026
2007-11-12,-0.010012530133609476
2007-11-13,0.004932048478528461
2007-11-14,0.003388944142999506
2007-11-15,-0.0026693899492318263
2007-11-16,0.003437154788247465
2007-11-19,0.0002045003715089866
2007-11-20,0.011998309809240215
2007-11-21,0.001101087955713842
2007-11-22,-0.0005960189165371554
2007-11-23,-0.0008003263231298741
2007-11-26,0.002394818300318846
2007-11-27,-0.0027519976344244634
2007-11-28,0.0008861693560615613
2007-11-29,-0.0066151370494805795
2007-11-30,-0.007499635693250406
2007-12-03,0.0023191335345615904
2007-12-04,0.006201387715502049
2007-12-05,-0.010073549028397188
2007-12-06,0.001852306593677966
2007-12-07,0.001246698059425011
2007-12-10,0.00365838274252539
2007-12-11,-0.003918850977674526
2007-12-12,0.0033476753164194406
2007-12-13,-0.004921821889870892
2007-12-14,-0.013847215390501044
2007-12-17,-0.0018399837615891146
2007-12-18,0.0009910919709752442
2007-12-19,-0.002347006059227774
2007-12-20,-0.003647286288344209
2007-12-21,0.003762477068699921
2007-12-24,0.0008867121048710125
2007-12-25,0.0004936471568424139
2007-12-26,0.006040203718084003
2007-12-27,0.009684662157734225
2007-12-28,0.006432087337020276
2007-12-31,-0.009124540955897986
2008-01-01,0.00020140738548546366
2008-01-02,0.00829919001220536
2008-01-03,0.0022898652912530792
2008-01-04,-0.000557773244505344
2008-01-07,-0.0032447563449057304
2008-01-08,0.0007027679396314213
2008-01-09,-0.0032836257210550057
2008-01-10,0.009768740983763013
2008-01-11,-0.001977132273323745
2008-01-14,0.0062470389170896645
2008-01-15,-0.004382100314112236
2008-01-16,-0.010289045848069445
2008-01-17,-0.0006976180643488705
2008-01-18,-0.0014891086728283653
2008-01-21,-0.011460661397758809
2008-01-22,0.011664809727133685
2008-01-23,-3.4886441213632935e-05
2008-01-24,0.008626828609247905
2008-01-25,-0.005004591555065496
2008-01-28,0.0067992804691265896
2008-01-29,-0.00026539529681612883
2008-01-30,0.005662817864761527
2008-01-31,-4.848445669125567e-05
2008-02-01,-0.0038701900413484758
2008-02-04,0.001907120977451937
2008-02-05,-0.012438478988727408
2008-02-06,-0.0011007256180052272
2008-02-07,-0.01000910416021139
2008-02-08,0.001294101715151097
2008-02-11,0.0010398776159958878
2008-02-12,0.004507429434844612
2008-02-13,-0.0007857238438021552
2008-02-14,0.004854715646482655
2008-02-15,0.0026326238963243487
2008-02-18,-0.0016502718756454815
2008-02-19,0.004550016728002593
2008-02-20,-0.0007442529399690478
2008-02-21,0.0068188975628138415
2008-02-22,0.0008769061561784142
2008-02-25,0.00019507229824866634
2008-02-26,0.009735516007318035
2008-02-27,0.009732545479699928
2008-02-28,0.004755824644107509
2008-02-29,-0.0009512742067664393
2008-03-03,0.0015641072982881532
2008-03-04,0.0008749799195730823
2008-03-05,0.0031383594885217025
2008-03-06,0.0074865966509989335
2008-03-07,-0.001739771115633837
2008-03-10,-0.0008652075715769314
2008-03-11,-0.0003386824274720368
2008-03-12,0.013934420878783715
2008-03-13,0.005276725494387069
2008-03-14,0.0024003606945419698
2008-03-17,0.0035395289998594315
2008-03-18,-0.006596337985127709
2008-03-19,0.0001294573876908789
2008-03-20,-0.01270440565924702
2008-03-21,0.0002589673110560131
2008-03-24,-0.0005833366858429834
2008-03-25,0.014743204770700569
2008-03-26,0.012619142220797519
2008-03-27,-0.00402295872913172
2008-03-28,0.001018842237418216
2008-03-31,-0.00045820249001038427
2008-04-01,-0.011099543362782516
2008-04-02,0.004645836699416872
2008-04-03,-0.00015763388349887553
2008-04-04,0.003357428949846142
2008-04-07,-0.0016546485700744684
2008-04-08,-3.568392706720935e-05
2008-04-09,0.0075722720894577655
2008-04-10,-0.005630040204634423
2008-04-11,0.004138631103399515
2008-04-14,0.001537909987927355
2008-04-15,-0.0027068152295037784
2008-04-16,0.01014132666714862
2008-04-17,-0.0024244996252132944
2008-04-18,-0.005609662161651818
2008-04-21,0.005917234657907944
2008-04-22,0.00485693434330714
2008-04-23,-0.006398697721011759
2008-04-24,-0.013010245875814452
2008-04-25,-0.0033351784071458113
2008-04-28,0.0017590059374457123
2008-04-29,-0.005505625521547763
2008-04-30,0.003190494102215391
2008-05-01,-0.009504508055661831
2008-05-02,-0.0033143994543728406
2008-05-05,0.004580407412793752
2008-05-06,0.002397708023790912
2008-05-07,-0.009075312326525586
2008-05-08,5.335259231786793e-05
2008-05-09,0.0057734834846752126
2008-05-12,0.004574678456123582
2008-05-13,-0.005088948745406441
2008-05-14,1.6827716543543758e-05
2008-05-15,-0.0017416393544479325
2008-05-16,0.00838236390571856
2008-05-19,-0.00445756345582371
2008-05-20,0.008766462951134812
2008-05-21,0.009602586469053653
2008-05-22,-0.003937287488569918
2008-05-23,0.0018570569117595248
2008-05-26,0.00041177315366125455
2008-05-27,-0.004910025217076508
2008-05-28,-0.0032439678284182927
2008-05-29,-0.0075176847144893255
2008-05-30,0.0022422551860619144
2008-06-02,-0.0012740994067936828
2008-06-03,-0.005870654783967977
2008-06-04,-0.000270398555799245
2008-06-05,0.00993286205100552
2008-06-06,0.011880685777408084
2008-06-09,-0.008398262463473305
2008-06-10,-0.011543001103478723
2008-06-11,0.005546209345605568
2008-06-12,-0.007137139593125896
2008-06-13,-0.0037982072669251465
2008-06-16,0.006329089199725857
2008-06-17,0.0020509237243999667
2008-06-18,0.0015360130164028263
2008-06-19,-0.0019249687659956827
2008-06-20,0.0065927833986132445
2008-06-23,-0.00569809710507152
2008-06-24,0.003131261959232745
2008-06-25,0.006434047634211959
2008-06-26,0.005834230382743888
2008-06-27,0.00228787142162612
2008-06-30,-0.002631387058014245
2008-07-01,0.0024946518199706613
2008-07-02,0.005691586408428151
2008-07-03,-0.01132820973299098
2008-07-04,0.00018240970878857787
2008-07-07,0.0011446353587107883
2008-07-08,-0.003487942521560816
2008-07-09,0.004672407357219965
2008-07-10,0.0028330324071423885
2008-07-11,0.009543433948690172
2008-07-14,-0.0020084081668562126
2008-07-15,0.00022038720142258938
2008-07-16,-0.005230839351725969
2008-07-17,0.0022864845537304834
2008-07-18,-0.0010140374095195526
2008-07-21,0.0046329010556440675
2008-07-22,-0.008645529515090344
2008-07-23,-0.005381564334443922
2008-07-24,-0.001341185628513264
2008-07-25,0.0020822045940116496
2008-07-28,0.0021256966374589847
2008-07-29,-0.00964459609317192
2008-07-30,-0.0010098920597558791
2008-07-31,0.00176395310701416
2008-08-01,-0.0025022901282794052
2008-08-04,0.0007304319845549134
2008-08-05,-0.007810239162449162
2008-08-06,-0.002936096158769552
2008-08-07,-0.005401944309919471
2008-08-08,-0.020900965670495597
2008-08-11,-0.006495795189199738
2008-08-12,0.0011932957740801164
2008-08-13,-0.0004187663706444189
2008-08-14,-0.006255257753276844
2008-08-15,-0.009374725534574191
2008-08-18,0.0003778284277018429
2008-08-19,0.0056359709522861845
2008-08-20,-0.001928689338652756
2008-08-21,0.010334521990151169
2008-08-22,-0.007114789255545539
2008-08-25,-0.002713825478271148
2008-08-26,-0.006799631197237588
2008-08-27,0.005057220142201002
2008-08-28,-0.0013256185823294908
2008-08-29,-0.0022440795800336977
2008-09-01,-0.00381634838735212
2008-09-02,-0.00673143203268145
2008-09-03,-0.0014748916596186712
2008-09-04,-0.011889793154905792
2008-09-05,-0.004058730991085557
2008-09-08,-0.009772227077914475
2008-09-09,0.0003537689867247895
2008-09-10,-0.00968162129063721
2008-09-11,0.0001073450492106165
2008-09-12,0.01615441144375751
2008-09-15,0.0016773596584440664
2008-09-16,-0.007260604961366601
2008-09-17,0.015793018129183878
2008-09-18,0.0010840429573806265
2008-09-19,0.00726392757660177
2008-09-22,0.02125023592552977
2008-09-23,-0.008333513858951758
2008-09-24,-0.0016506719422633154
2008-09-25,-0.0010544022318863533
2008-09-26,0.0009364103448701311
2008-09-29,-0.011768720602133964
2008-09-30,-0.021713330339218406
2008-10-01,-0.007573142436760882
2008-10-02,-0.014208388751323908
2008-10-03,-0.004410573808422025
2008-10-06,-0.019314567083533185
2008-10-07,0.007115218703368509
2008-10-08,0.006549491048587708
2008-10-09,-0.004178659614569757
2008-10-10,-0.01484220256173252
2008-10-13,0.011939015926630825
2008-10-14,0.002685179121095116
2008-10-15,-0.00981219589164739
2008-10-16,-0.003075851232564042
2008-10-17,-0.003892734207141646
2008-10-20,-0.004858064506498505
2008-10-21,-0.021198882493015603
2008-10-22,-0.015738739981303596
2008-10-23,0.006062186653380319
2008-10-24,-0.02368709602284924
2008-10-27,-0.010202140610733434
2008-10-28,0.014977290635029394
2008-10-29,0.021814113771056798
2008-10-30,-0.0037315334262933986
2008-10-31,-0.014904541033599616
2008-11-03,-0.0065360042734201595
2008-11-04,0.026445096432149207
2008-11-05,-0.0019649745409660024
2008-11-06,-0.018498005261070816
2008-11-07,-1.0238453584054952e-05
2008-11-10,0.0022351560592577258
2008-11-11,-0.017751000355192836
2008-11-12,-0.0011592380230072141
2008-11-13,0.021355856180567123
2008-11-14,-0.012754347841430036
2008-11-17,0.003488735087285866
2008-11-18,-0.0026232861368747917
2008-11-19,-0.010088199322691338
2008-11-20,-0.002632937697831128
2008-11-21,0.010872256413224424
2008-11-24,0.02936501057242169
2008-11-25,0.008599058746457944
2008-11-26,-0.014009153055167256
2008-11-27,0.0020904461715935962
