Date,IMMBENCN Index,IMMBENCN Index.1,IMM6ANCN Index,IMM6MNCN Index,IMMPFNCN Index,IMM3CNCN Index,IMM6ZNCN Index,IMM4SNCN Index
2008-12-10,-20197.0,-20197.0,-9878.0,-1898.0,-24824.0,-9707.0,-2562.0,-18240.0
2008-12-11,-20197.0,-20197.0,-9878.0,-1898.0,-24824.0,-9707.0,-2562.0,-18240.0
2008-12-12,-16668.0,-16668.0,-4452.0,625.0,-16653.0,-8829.0,-2293.0,-14074.0
2008-12-15,-16668.0,-16668.0,-4452.0,625.0,-16653.0,-8829.0,-2293.0,-14074.0
2008-12-16,-16668.0,-16668.0,-4452.0,625.0,-16653.0,-8829.0,-2293.0,-14074.0
2008-12-17,-16668.0,-16668.0,-4452.0,625.0,-16653.0,-8829.0,-2293.0,-14074.0
2008-12-18,-16668.0,-16668.0,-4452.0,625.0,-16653.0,-8829.0,-2293.0,-14074.0
2008-12-19,-6626.0,-6626.0,-4199.0,2286.0,-7775.0,-6748.0,-1535.0,-5311.0
2008-12-22,-6626.0,-6626.0,-4199.0,2286.0,-7775.0,-6748.0,-1535.0,-5311.0
2008-12-23,-6626.0,-6626.0,-4199.0,2286.0,-7775.0,-6748.0,-1535.0,-5311.0
2008-12-24,-6626.0,-6626.0,-4199.0,2286.0,-7775.0,-6748.0,-1535.0,-5311.0
2008-12-25,-6626.0,-6626.0,-4199.0,2286.0,-7775.0,-6748.0,-1535.0,-5311.0
2008-12-26,-3645.0,-3645.0,-1436.0,1801.0,-6081.0,-10030.0,-1200.0,-4156.0
2008-12-29,-3645.0,-3645.0,-1436.0,1801.0,-6081.0,-10030.0,-1200.0,-4156.0
2008-12-30,-3645.0,-3645.0,-1436.0,1801.0,-6081.0,-10030.0,-1200.0,-4156.0
2008-12-31,-3645.0,-3645.0,-1436.0,1801.0,-6081.0,-10030.0,-1200.0,-4156.0
2009-01-01,-3645.0,-3645.0,-1436.0,1801.0,-6081.0,-10030.0,-1200.0,-4156.0
2009-01-02,-3204.0,-3204.0,-452.0,-640.0,-5574.0,-10355.0,-1009.0,-3847.0
2009-01-05,-3204.0,-3204.0,-452.0,-640.0,-5574.0,-10355.0,-1009.0,-3847.0
2009-01-06,-3204.0,-3204.0,-452.0,-640.0,-5574.0,-10355.0,-1009.0,-3847.0
2009-01-07,-3204.0,-3204.0,-452.0,-640.0,-5574.0,-10355.0,-1009.0,-3847.0
2009-01-08,-3204.0,-3204.0,-452.0,-640.0,-5574.0,-10355.0,-1009.0,-3847.0
2009-01-09,-2375.0,-2375.0,595.0,-414.0,-4210.0,-13872.0,248.0,-5867.0
2009-01-12,-2375.0,-2375.0,595.0,-414.0,-4210.0,-13872.0,248.0,-5867.0
2009-01-13,-2375.0,-2375.0,595.0,-414.0,-4210.0,-13872.0,248.0,-5867.0
2009-01-14,-2375.0,-2375.0,595.0,-414.0,-4210.0,-13872.0,248.0,-5867.0
2009-01-15,-2375.0,-2375.0,595.0,-414.0,-4210.0,-13872.0,248.0,-5867.0
2009-01-16,-9348.0,-9348.0,-4476.0,-4258.0,-9906.0,-12204.0,-193.0,-6234.0
2009-01-19,-9348.0,-9348.0,-4476.0,-4258.0,-9906.0,-12204.0,-193.0,-6234.0
2009-01-20,-9348.0,-9348.0,-4476.0,-4258.0,-9906.0,-12204.0,-193.0,-6234.0
2009-01-21,-9348.0,-9348.0,-4476.0,-4258.0,-9906.0,-12204.0,-193.0,-6234.0
2009-01-22,-9348.0,-9348.0,-4476.0,-4258.0,-9906.0,-12204.0,-193.0,-6234.0
2009-01-23,-7580.0,-7580.0,-6115.0,-8853.0,-9877.0,-14585.0,-1937.0,-6374.0
2009-01-26,-7580.0,-7580.0,-6115.0,-8853.0,-9877.0,-14585.0,-1937.0,-6374.0
2009-01-27,-7580.0,-7580.0,-6115.0,-8853.0,-9877.0,-14585.0,-1937.0,-6374.0
2009-01-28,-7580.0,-7580.0,-6115.0,-8853.0,-9877.0,-14585.0,-1937.0,-6374.0
2009-01-29,-7580.0,-7580.0,-6115.0,-8853.0,-9877.0,-14585.0,-1937.0,-6374.0
2009-01-30,-7489.0,-7489.0,-3415.0,-10902.0,-9615.0,-14966.0,-4297.0,-10188.0
2009-02-02,-7489.0,-7489.0,-3415.0,-10902.0,-9615.0,-14966.0,-4297.0,-10188.0
2009-02-03,-7489.0,-7489.0,-3415.0,-10902.0,-9615.0,-14966.0,-4297.0,-10188.0
2009-02-04,-7489.0,-7489.0,-3415.0,-10902.0,-9615.0,-14966.0,-4297.0,-10188.0
2009-02-05,-7489.0,-7489.0,-3415.0,-10902.0,-9615.0,-14966.0,-4297.0,-10188.0
2009-02-06,-9052.0,-9052.0,-5119.0,-9710.0,-10839.0,-12575.0,-5978.0,-11140.0
2009-02-09,-9052.0,-9052.0,-5119.0,-9710.0,-10839.0,-12575.0,-5978.0,-11140.0
2009-02-10,-9052.0,-9052.0,-5119.0,-9710.0,-10839.0,-12575.0,-5978.0,-11140.0
2009-02-11,-9052.0,-9052.0,-5119.0,-9710.0,-10839.0,-12575.0,-5978.0,-11140.0
2009-02-12,-9052.0,-9052.0,-5119.0,-9710.0,-10839.0,-12575.0,-5978.0,-11140.0
2009-02-13,-9994.0,-9994.0,-5848.0,-11647.0,-10790.0,-11471.0,-4339.0,-11521.0
2009-02-16,-9994.0,-9994.0,-5848.0,-11647.0,-10790.0,-11471.0,-4339.0,-11521.0
2009-02-17,-9994.0,-9994.0,-5848.0,-11647.0,-10790.0,-11471.0,-4339.0,-11521.0
2009-02-18,-9994.0,-9994.0,-5848.0,-11647.0,-10790.0,-11471.0,-4339.0,-11521.0
2009-02-19,-9994.0,-9994.0,-5848.0,-11647.0,-10790.0,-11471.0,-4339.0,-11521.0
2009-02-20,-15437.0,-15437.0,-7290.0,-11632.0,-15525.0,-12909.0,-4582.0,-11138.0
2009-02-23,-15437.0,-15437.0,-7290.0,-11632.0,-15525.0,-12909.0,-4582.0,-11138.0
2009-02-24,-15437.0,-15437.0,-7290.0,-11632.0,-15525.0,-12909.0,-4582.0,-11138.0
2009-02-25,-15437.0,-15437.0,-7290.0,-11632.0,-15525.0,-12909.0,-4582.0,-11138.0
2009-02-26,-15437.0,-15437.0,-7290.0,-11632.0,-15525.0,-12909.0,-4582.0,-11138.0
2009-02-27,-10081.0,-10081.0,-5583.0,-14280.0,-9739.0,-12965.0,-5930.0,-11188.0
2009-03-02,-10081.0,-10081.0,-5583.0,-14280.0,-9739.0,-12965.0,-5930.0,-11188.0
2009-03-03,-10081.0,-10081.0,-5583.0,-14280.0,-9739.0,-12965.0,-5930.0,-11188.0
2009-03-04,-10081.0,-10081.0,-5583.0,-14280.0,-9739.0,-12965.0,-5930.0,-11188.0
2009-03-05,-10081.0,-10081.0,-5583.0,-14280.0,-9739.0,-12965.0,-5930.0,-11188.0
2009-03-06,-19431.0,-19431.0,-2786.0,-17261.0,-16927.0,-19013.0,-6768.0,-12910.0
2009-03-09,-19431.0,-19431.0,-2786.0,-17261.0,-16927.0,-19013.0,-6768.0,-12910.0
2009-03-10,-19431.0,-19431.0,-2786.0,-17261.0,-16927.0,-19013.0,-6768.0,-12910.0
2009-03-11,-19431.0,-19431.0,-2786.0,-17261.0,-16927.0,-19013.0,-6768.0,-12910.0
2009-03-12,-19431.0,-19431.0,-2786.0,-17261.0,-16927.0,-19013.0,-6768.0,-12910.0
2009-03-13,-10232.0,-10232.0,-3945.0,-16155.0,-11683.0,-20290.0,-7979.0,-11453.0
2009-03-16,-10232.0,-10232.0,-3945.0,-16155.0,-11683.0,-20290.0,-7979.0,-11453.0
2009-03-17,-10232.0,-10232.0,-3945.0,-16155.0,-11683.0,-20290.0,-7979.0,-11453.0
2009-03-18,-10232.0,-10232.0,-3945.0,-16155.0,-11683.0,-20290.0,-7979.0,-11453.0
2009-03-19,-10232.0,-10232.0,-3945.0,-16155.0,-11683.0,-20290.0,-7979.0,-11453.0
2009-03-20,-9039.0,-9039.0,-419.0,-7470.0,-10684.0,-23950.0,-6080.0,-8438.0
2009-03-23,-9039.0,-9039.0,-419.0,-7470.0,-10684.0,-23950.0,-6080.0,-8438.0
2009-03-24,-9039.0,-9039.0,-419.0,-7470.0,-10684.0,-23950.0,-6080.0,-8438.0
2009-03-25,-9039.0,-9039.0,-419.0,-7470.0,-10684.0,-23950.0,-6080.0,-8438.0
2009-03-26,-9039.0,-9039.0,-419.0,-7470.0,-10684.0,-23950.0,-6080.0,-8438.0
2009-03-27,-5458.0,-5458.0,8413.0,-1130.0,-7757.0,-20672.0,-2885.0,-3148.0
2009-03-30,-5458.0,-5458.0,8413.0,-1130.0,-7757.0,-20672.0,-2885.0,-3148.0
2009-03-31,-5458.0,-5458.0,8413.0,-1130.0,-7757.0,-20672.0,-2885.0,-3148.0
2009-04-01,-5458.0,-5458.0,8413.0,-1130.0,-7757.0,-20672.0,-2885.0,-3148.0
2009-04-02,-5458.0,-5458.0,8413.0,-1130.0,-7757.0,-20672.0,-2885.0,-3148.0
2009-04-03,2265.0,2265.0,11287.0,-2966.0,231.0,-23346.0,-939.0,-4411.0
2009-04-06,2265.0,2265.0,11287.0,-2966.0,231.0,-23346.0,-939.0,-4411.0
2009-04-07,2265.0,2265.0,11287.0,-2966.0,231.0,-23346.0,-939.0,-4411.0
2009-04-08,2265.0,2265.0,11287.0,-2966.0,231.0,-23346.0,-939.0,-4411.0
2009-04-09,2265.0,2265.0,11287.0,-2966.0,231.0,-23346.0,-939.0,-4411.0
2009-04-10,3872.0,3872.0,18116.0,5572.0,2170.0,-23311.0,2968.0,-3541.0
2009-04-13,3872.0,3872.0,18116.0,5572.0,2170.0,-23311.0,2968.0,-3541.0
2009-04-14,3872.0,3872.0,18116.0,5572.0,2170.0,-23311.0,2968.0,-3541.0
2009-04-15,3872.0,3872.0,18116.0,5572.0,2170.0,-23311.0,2968.0,-3541.0
2009-04-16,3872.0,3872.0,18116.0,5572.0,2170.0,-23311.0,2968.0,-3541.0
2009-04-17,5575.0,5575.0,20789.0,12698.0,4227.0,-17729.0,4360.0,-5055.0
2009-04-20,5575.0,5575.0,20789.0,12698.0,4227.0,-17729.0,4360.0,-5055.0
2009-04-21,5575.0,5575.0,20789.0,12698.0,4227.0,-17729.0,4360.0,-5055.0
2009-04-22,5575.0,5575.0,20789.0,12698.0,4227.0,-17729.0,4360.0,-5055.0
2009-04-23,5575.0,5575.0,20789.0,12698.0,4227.0,-17729.0,4360.0,-5055.0
2009-04-24,1597.0,1597.0,17250.0,30107.0,-26.0,-12707.0,3505.0,-12085.0
2009-04-27,1597.0,1597.0,17250.0,30107.0,-26.0,-12707.0,3505.0,-12085.0
2009-04-28,1597.0,1597.0,17250.0,30107.0,-26.0,-12707.0,3505.0,-12085.0
2009-04-29,1597.0,1597.0,17250.0,30107.0,-26.0,-12707.0,3505.0,-12085.0
2009-04-30,1597.0,1597.0,17250.0,30107.0,-26.0,-12707.0,3505.0,-12085.0
2009-05-01,-2073.0,-2073.0,16692.0,29131.0,-3416.0,-7707.0,3648.0,-4922.0
2009-05-04,-2073.0,-2073.0,16692.0,29131.0,-3416.0,-7707.0,3648.0,-4922.0
2009-05-05,-2073.0,-2073.0,16692.0,29131.0,-3416.0,-7707.0,3648.0,-4922.0
2009-05-06,-2073.0,-2073.0,16692.0,29131.0,-3416.0,-7707.0,3648.0,-4922.0
2009-05-07,-2073.0,-2073.0,16692.0,29131.0,-3416.0,-7707.0,3648.0,-4922.0
2009-05-08,3368.0,3368.0,23064.0,18905.0,2060.0,2014.0,3809.0,-743.0
2009-05-11,3368.0,3368.0,23064.0,18905.0,2060.0,2014.0,3809.0,-743.0
2009-05-12,3368.0,3368.0,23064.0,18905.0,2060.0,2014.0,3809.0,-743.0
2009-05-13,3368.0,3368.0,23064.0,18905.0,2060.0,2014.0,3809.0,-743.0
2009-05-14,3368.0,3368.0,23064.0,18905.0,2060.0,2014.0,3809.0,-743.0
2009-05-15,10415.0,10415.0,28231.0,21468.0,8700.0,5449.0,6258.0,1619.0
2009-05-18,10415.0,10415.0,28231.0,21468.0,8700.0,5449.0,6258.0,1619.0
2009-05-19,10415.0,10415.0,28231.0,21468.0,8700.0,5449.0,6258.0,1619.0
2009-05-20,10415.0,10415.0,28231.0,21468.0,8700.0,5449.0,6258.0,1619.0
2009-05-21,10415.0,10415.0,28231.0,21468.0,8700.0,5449.0,6258.0,1619.0
2009-05-22,12250.0,12250.0,29295.0,21129.0,11053.0,5425.0,6819.0,4609.0
2009-05-25,12250.0,12250.0,29295.0,21129.0,11053.0,5425.0,6819.0,4609.0
2009-05-26,12250.0,12250.0,29295.0,21129.0,11053.0,5425.0,6819.0,4609.0
2009-05-27,12250.0,12250.0,29295.0,21129.0,11053.0,5425.0,6819.0,4609.0
2009-05-28,12250.0,12250.0,29295.0,21129.0,11053.0,5425.0,6819.0,4609.0
2009-05-29,15584.0,15584.0,32469.0,23804.0,12983.0,11532.0,12532.0,6674.0
2009-06-01,15584.0,15584.0,32469.0,23804.0,12983.0,11532.0,12532.0,6674.0
2009-06-02,15584.0,15584.0,32469.0,23804.0,12983.0,11532.0,12532.0,6674.0
2009-06-03,15584.0,15584.0,32469.0,23804.0,12983.0,11532.0,12532.0,6674.0
2009-06-04,15584.0,15584.0,32469.0,23804.0,12983.0,11532.0,12532.0,6674.0
2009-06-05,6793.0,6793.0,30744.0,25388.0,2526.0,6594.0,14132.0,8599.0
2009-06-08,6793.0,6793.0,30744.0,25388.0,2526.0,6594.0,14132.0,8599.0
2009-06-09,6793.0,6793.0,30744.0,25388.0,2526.0,6594.0,14132.0,8599.0
2009-06-10,6793.0,6793.0,30744.0,25388.0,2526.0,6594.0,14132.0,8599.0
2009-06-11,6793.0,6793.0,30744.0,25388.0,2526.0,6594.0,14132.0,8599.0
2009-06-12,15024.0,15024.0,31883.0,13808.0,15273.0,12966.0,14773.0,8474.0
2009-06-15,15024.0,15024.0,31883.0,13808.0,15273.0,12966.0,14773.0,8474.0
2009-06-16,15024.0,15024.0,31883.0,13808.0,15273.0,12966.0,14773.0,8474.0
2009-06-17,15024.0,15024.0,31883.0,13808.0,15273.0,12966.0,14773.0,8474.0
2009-06-18,15024.0,15024.0,31883.0,13808.0,15273.0,12966.0,14773.0,8474.0
2009-06-19,12485.0,12485.0,32203.0,12741.0,13200.0,15460.0,15460.0,7902.0
2009-06-22,12485.0,12485.0,32203.0,12741.0,13200.0,15460.0,15460.0,7902.0
2009-06-23,12485.0,12485.0,32203.0,12741.0,13200.0,15460.0,15460.0,7902.0
2009-06-24,12485.0,12485.0,32203.0,12741.0,13200.0,15460.0,15460.0,7902.0
2009-06-25,12485.0,12485.0,32203.0,12741.0,13200.0,15460.0,15460.0,7902.0
2009-06-26,17423.0,17423.0,29368.0,15247.0,18123.0,11347.0,16956.0,14408.0
2009-06-29,17423.0,17423.0,29368.0,15247.0,18123.0,11347.0,16956.0,14408.0
2009-06-30,17423.0,17423.0,29368.0,15247.0,18123.0,11347.0,16956.0,14408.0
2009-07-01,17423.0,17423.0,29368.0,15247.0,18123.0,11347.0,16956.0,14408.0
2009-07-02,17423.0,17423.0,29368.0,15247.0,18123.0,11347.0,16956.0,14408.0
2009-07-03,17219.0,17219.0,34990.0,28951.0,17494.0,9272.0,17683.0,10690.0
2009-07-06,17219.0,17219.0,34990.0,28951.0,17494.0,9272.0,17683.0,10690.0
2009-07-07,17219.0,17219.0,34990.0,28951.0,17494.0,9272.0,17683.0,10690.0
2009-07-08,17219.0,17219.0,34990.0,28951.0,17494.0,9272.0,17683.0,10690.0
2009-07-09,17219.0,17219.0,34990.0,28951.0,17494.0,9272.0,17683.0,10690.0
2009-07-10,10312.0,10312.0,31886.0,39020.0,10348.0,6552.0,15357.0,11054.0
2009-07-13,10312.0,10312.0,31886.0,39020.0,10348.0,6552.0,15357.0,11054.0
2009-07-14,10312.0,10312.0,31886.0,39020.0,10348.0,6552.0,15357.0,11054.0
2009-07-15,10312.0,10312.0,31886.0,39020.0,10348.0,6552.0,15357.0,11054.0
2009-07-16,10312.0,10312.0,31886.0,39020.0,10348.0,6552.0,15357.0,11054.0
2009-07-17,13899.0,13899.0,25593.0,13614.0,14232.0,5893.0,14969.0,10792.0
2009-07-20,13899.0,13899.0,25593.0,13614.0,14232.0,5893.0,14969.0,10792.0
2009-07-21,13899.0,13899.0,25593.0,13614.0,14232.0,5893.0,14969.0,10792.0
2009-07-22,13899.0,13899.0,25593.0,13614.0,14232.0,5893.0,14969.0,10792.0
2009-07-23,13899.0,13899.0,25593.0,13614.0,14232.0,5893.0,14969.0,10792.0
2009-07-24,34772.0,34772.0,38788.0,11215.0,35322.0,16506.0,16183.0,13197.0
2009-07-27,34772.0,34772.0,38788.0,11215.0,35322.0,16506.0,16183.0,13197.0
2009-07-28,34772.0,34772.0,38788.0,11215.0,35322.0,16506.0,16183.0,13197.0
2009-07-29,34772.0,34772.0,38788.0,11215.0,35322.0,16506.0,16183.0,13197.0
2009-07-30,34772.0,34772.0,38788.0,11215.0,35322.0,16506.0,16183.0,13197.0
2009-07-31,20287.0,20287.0,43495.0,30207.0,20595.0,29068.0,17567.0,14170.0
2009-08-03,20287.0,20287.0,43495.0,30207.0,20595.0,29068.0,17567.0,14170.0
2009-08-04,20287.0,20287.0,43495.0,30207.0,20595.0,29068.0,17567.0,14170.0
2009-08-05,20287.0,20287.0,43495.0,30207.0,20595.0,29068.0,17567.0,14170.0
2009-08-06,20287.0,20287.0,43495.0,30207.0,20595.0,29068.0,17567.0,14170.0
2009-08-07,27106.0,27106.0,46410.0,35931.0,27914.0,36592.0,18200.0,14512.0
2009-08-10,27106.0,27106.0,46410.0,35931.0,27914.0,36592.0,18200.0,14512.0
2009-08-11,27106.0,27106.0,46410.0,35931.0,27914.0,36592.0,18200.0,14512.0
2009-08-12,27106.0,27106.0,46410.0,35931.0,27914.0,36592.0,18200.0,14512.0
2009-08-13,27106.0,27106.0,46410.0,35931.0,27914.0,36592.0,18200.0,14512.0
2009-08-14,16811.0,16811.0,48846.0,48462.0,17551.0,33889.0,18811.0,-37.0
2009-08-17,16811.0,16811.0,48846.0,48462.0,17551.0,33889.0,18811.0,-37.0
2009-08-18,16811.0,16811.0,48846.0,48462.0,17551.0,33889.0,18811.0,-37.0
2009-08-19,16811.0,16811.0,48846.0,48462.0,17551.0,33889.0,18811.0,-37.0
2009-08-20,16811.0,16811.0,48846.0,48462.0,17551.0,33889.0,18811.0,-37.0
2009-08-21,5732.0,5732.0,44120.0,64413.0,6613.0,37458.0,17436.0,6755.0
2009-08-24,5732.0,5732.0,44120.0,64413.0,6613.0,37458.0,17436.0,6755.0
2009-08-25,5732.0,5732.0,44120.0,64413.0,6613.0,37458.0,17436.0,6755.0
2009-08-26,5732.0,5732.0,44120.0,64413.0,6613.0,37458.0,17436.0,6755.0
2009-08-27,5732.0,5732.0,44120.0,64413.0,6613.0,37458.0,17436.0,6755.0
2009-08-28,18171.0,18171.0,48287.0,70843.0,19243.0,39989.0,18649.0,16798.0
2009-08-31,18171.0,18171.0,48287.0,70843.0,19243.0,39989.0,18649.0,16798.0
2009-09-01,18171.0,18171.0,48287.0,70843.0,19243.0,39989.0,18649.0,16798.0
2009-09-02,18171.0,18171.0,48287.0,70843.0,19243.0,39989.0,18649.0,16798.0
2009-09-03,18171.0,18171.0,48287.0,70843.0,19243.0,39989.0,18649.0,16798.0
2009-09-04,9017.0,9017.0,41936.0,30047.0,9895.0,32889.0,17664.0,14252.0
2009-09-07,9017.0,9017.0,41936.0,30047.0,9895.0,32889.0,17664.0,14252.0
2009-09-08,9017.0,9017.0,41936.0,30047.0,9895.0,32889.0,17664.0,14252.0
2009-09-09,9017.0,9017.0,41936.0,30047.0,9895.0,32889.0,17664.0,14252.0
2009-09-10,9017.0,9017.0,41936.0,30047.0,9895.0,32889.0,17664.0,14252.0
2009-09-11,18033.0,18033.0,48384.0,4064.0,20034.0,36818.0,18123.0,18137.0
2009-09-14,18033.0,18033.0,48384.0,4064.0,20034.0,36818.0,18123.0,18137.0
2009-09-15,18033.0,18033.0,48384.0,4064.0,20034.0,36818.0,18123.0,18137.0
2009-09-16,18033.0,18033.0,48384.0,4064.0,20034.0,36818.0,18123.0,18137.0
2009-09-17,18033.0,18033.0,48384.0,4064.0,20034.0,36818.0,18123.0,18137.0
2009-09-18,37772.0,37772.0,48601.0,-1292.0,40322.0,38032.0,18995.0,18191.0
2009-09-21,37772.0,37772.0,48601.0,-1292.0,40322.0,38032.0,18995.0,18191.0
2009-09-22,37772.0,37772.0,48601.0,-1292.0,40322.0,38032.0,18995.0,18191.0
2009-09-23,37772.0,37772.0,48601.0,-1292.0,40322.0,38032.0,18995.0,18191.0
2009-09-24,37772.0,37772.0,48601.0,-1292.0,40322.0,38032.0,18995.0,18191.0
2009-09-25,38000.0,38000.0,51524.0,4301.0,41536.0,34552.0,18645.0,23791.0
2009-09-28,38000.0,38000.0,51524.0,4301.0,41536.0,34552.0,18645.0,23791.0
2009-09-29,38000.0,38000.0,51524.0,4301.0,41536.0,34552.0,18645.0,23791.0
2009-09-30,38000.0,38000.0,51524.0,4301.0,41536.0,34552.0,18645.0,23791.0
2009-10-01,38000.0,38000.0,51524.0,4301.0,41536.0,34552.0,18645.0,23791.0
2009-10-02,39766.0,39766.0,47698.0,-10859.0,43983.0,18209.0,17503.0,17593.0
2009-10-05,39766.0,39766.0,47698.0,-10859.0,43983.0,18209.0,17503.0,17593.0
2009-10-06,39766.0,39766.0,47698.0,-10859.0,43983.0,18209.0,17503.0,17593.0
2009-10-07,39766.0,39766.0,47698.0,-10859.0,43983.0,18209.0,17503.0,17593.0
2009-10-08,39766.0,39766.0,47698.0,-10859.0,43983.0,18209.0,17503.0,17593.0
2009-10-09,51045.0,51045.0,50165.0,-20553.0,55390.0,35775.0,18093.0,23470.0
2009-10-12,51045.0,51045.0,50165.0,-20553.0,55390.0,35775.0,18093.0,23470.0
2009-10-13,51045.0,51045.0,50165.0,-20553.0,55390.0,35775.0,18093.0,23470.0
2009-10-14,51045.0,51045.0,50165.0,-20553.0,55390.0,35775.0,18093.0,23470.0
2009-10-15,51045.0,51045.0,50165.0,-20553.0,55390.0,35775.0,18093.0,23470.0
2009-10-16,43367.0,43367.0,52647.0,7949.0,46661.0,44196.0,17630.0,22279.0
2009-10-19,43367.0,43367.0,52647.0,7949.0,46661.0,44196.0,17630.0,22279.0
2009-10-20,43367.0,43367.0,52647.0,7949.0,46661.0,44196.0,17630.0,22279.0
2009-10-21,43367.0,43367.0,52647.0,7949.0,46661.0,44196.0,17630.0,22279.0
2009-10-22,43367.0,43367.0,52647.0,7949.0,46661.0,44196.0,17630.0,22279.0
2009-10-23,36033.0,36033.0,53990.0,55184.0,40088.0,43537.0,17158.0,23853.0
2009-10-26,36033.0,36033.0,53990.0,55184.0,40088.0,43537.0,17158.0,23853.0
2009-10-27,36033.0,36033.0,53990.0,55184.0,40088.0,43537.0,17158.0,23853.0
2009-10-28,36033.0,36033.0,53990.0,55184.0,40088.0,43537.0,17158.0,23853.0
2009-10-29,36033.0,36033.0,53990.0,55184.0,40088.0,43537.0,17158.0,23853.0
2009-10-30,32869.0,32869.0,52887.0,66795.0,37601.0,35455.0,15028.0,17845.0
2009-11-02,32869.0,32869.0,52887.0,66795.0,37601.0,35455.0,15028.0,17845.0
2009-11-03,32869.0,32869.0,52887.0,66795.0,37601.0,35455.0,15028.0,17845.0
2009-11-04,32869.0,32869.0,52887.0,66795.0,37601.0,35455.0,15028.0,17845.0
2009-11-05,32869.0,32869.0,52887.0,66795.0,37601.0,35455.0,15028.0,17845.0
2009-11-06,22191.0,22191.0,50383.0,59927.0,28036.0,23369.0,13316.0,18665.0
2009-11-09,22191.0,22191.0,50383.0,59927.0,28036.0,23369.0,13316.0,18665.0
2009-11-10,22191.0,22191.0,50383.0,59927.0,28036.0,23369.0,13316.0,18665.0
2009-11-11,22191.0,22191.0,50383.0,59927.0,28036.0,23369.0,13316.0,18665.0
2009-11-12,22191.0,22191.0,50383.0,59927.0,28036.0,23369.0,13316.0,18665.0
2009-11-13,25173.0,25173.0,47434.0,40450.0,29815.0,21984.0,11255.0,23298.0
2009-11-16,25173.0,25173.0,47434.0,40450.0,29815.0,21984.0,11255.0,23298.0
2009-11-17,25173.0,25173.0,47434.0,40450.0,29815.0,21984.0,11255.0,23298.0
2009-11-18,25173.0,25173.0,47434.0,40450.0,29815.0,21984.0,11255.0,23298.0
2009-11-19,25173.0,25173.0,47434.0,40450.0,29815.0,21984.0,11255.0,23298.0
2009-11-20,11956.0,11956.0,46888.0,55308.0,16023.0,23606.0,12674.0,22199.0
2009-11-23,11956.0,11956.0,46888.0,55308.0,16023.0,23606.0,12674.0,22199.0
2009-11-24,11956.0,11956.0,46888.0,55308.0,16023.0,23606.0,12674.0,22199.0
2009-11-25,11956.0,11956.0,46888.0,55308.0,16023.0,23606.0,12674.0,22199.0
2009-11-26,11956.0,11956.0,46888.0,55308.0,16023.0,23606.0,12674.0,22199.0
2009-11-27,18467.0,18467.0,43564.0,89266.0,23028.0,24653.0,11584.0,22117.0
2009-11-30,18467.0,18467.0,43564.0,89266.0,23028.0,24653.0,11584.0,22117.0
2009-12-01,18467.0,18467.0,43564.0,89266.0,23028.0,24653.0,11584.0,22117.0
2009-12-02,18467.0,18467.0,43564.0,89266.0,23028.0,24653.0,11584.0,22117.0
2009-12-03,18467.0,18467.0,43564.0,89266.0,23028.0,24653.0,11584.0,22117.0
2009-12-04,22151.0,22151.0,48438.0,100385.0,27270.0,30809.0,8103.0,24725.0
2009-12-07,22151.0,22151.0,48438.0,100385.0,27270.0,30809.0,8103.0,24725.0
2009-12-08,22151.0,22151.0,48438.0,100385.0,27270.0,30809.0,8103.0,24725.0
2009-12-09,22151.0,22151.0,48438.0,100385.0,27270.0,30809.0,8103.0,24725.0
2009-12-10,22151.0,22151.0,48438.0,100385.0,27270.0,30809.0,8103.0,24725.0
2009-12-11,-511.0,-511.0,46682.0,106183.0,586.0,29459.0,7795.0,13348.0
2009-12-14,-511.0,-511.0,46682.0,106183.0,586.0,29459.0,7795.0,13348.0
2009-12-15,-511.0,-511.0,46682.0,106183.0,586.0,29459.0,7795.0,13348.0
2009-12-16,-511.0,-511.0,46682.0,106183.0,586.0,29459.0,7795.0,13348.0
2009-12-17,-511.0,-511.0,46682.0,106183.0,586.0,29459.0,7795.0,13348.0
2009-12-18,-16448.0,-16448.0,40983.0,91562.0,-14307.0,25625.0,9452.0,461.0
2009-12-21,-16448.0,-16448.0,40983.0,91562.0,-14307.0,25625.0,9452.0,461.0
2009-12-22,-16448.0,-16448.0,40983.0,91562.0,-14307.0,25625.0,9452.0,461.0
2009-12-23,-16448.0,-16448.0,40983.0,91562.0,-14307.0,25625.0,9452.0,461.0
2009-12-24,-16448.0,-16448.0,40983.0,91562.0,-14307.0,25625.0,9452.0,461.0
2009-12-25,-14327.0,-14327.0,32425.0,72998.0,-10419.0,22701.0,9746.0,-4568.0
2009-12-28,-14327.0,-14327.0,32425.0,72998.0,-10419.0,22701.0,9746.0,-4568.0
2009-12-29,-14327.0,-14327.0,32425.0,72998.0,-10419.0,22701.0,9746.0,-4568.0
2009-12-30,-14327.0,-14327.0,32425.0,72998.0,-10419.0,22701.0,9746.0,-4568.0
2009-12-31,-14327.0,-14327.0,32425.0,72998.0,-10419.0,22701.0,9746.0,-4568.0
2010-01-01,-33797.0,-33797.0,36531.0,64633.0,-30556.0,39989.0,8805.0,-7051.0
2010-01-04,-33797.0,-33797.0,36531.0,64633.0,-30556.0,39989.0,8805.0,-7051.0
2010-01-05,-33797.0,-33797.0,36531.0,64633.0,-30556.0,39989.0,8805.0,-7051.0
